fulfillment_id,order_id,fulfillment_date,month,region_id,processing_time,fulfillment_time,delivery_time,delivery_time_days,sla_actual,sla_target,sla_target_days,sla_met,shipping_cost,inventory_level,inventory_turnover
FUL-DISR-000175,ORD-HG-10175,2023-01-27,2023-01,REG-01,3.2,4.7,7.2,7.2,7.2,3.0,3.0,0,475.83,355,4.91
FUL-DISR-000176,ORD-HG-10176,2023-01-28,2023-01,REG-05,4.1,4.8,5.4,5.4,5.4,3.0,3.0,0,1065.47,598,3.61
FUL-DISR-000177,ORD-HG-10177,2023-01-28,2023-01,REG-01,3.2,5.2,5.7,5.7,5.7,3.0,3.0,0,1800.92,751,3.18
FUL-DISR-000178,ORD-HG-10178,2023-01-28,2023-01,REG-05,3.2,3.7,7.9,7.9,7.9,3.0,3.0,0,1699.92,441,4.21
FUL-DISR-000179,ORD-HG-10179,2023-01-28,2023-01,REG-03,2.9,4.0,5.9,5.9,5.9,3.0,3.0,0,906.05,475,5.18
FUL-DISR-000180,ORD-HG-10180,2023-01-29,2023-01,REG-04,3.7,3.7,7.8,7.8,7.8,3.0,3.0,0,1395.1,424,5.4
FUL-DISR-000181,ORD-HG-10181,2023-01-29,2023-01,REG-03,3.3,4.0,5.5,5.5,5.5,3.0,3.0,0,968.43,591,4.8
FUL-DISR-000182,ORD-HG-10182,2023-01-29,2023-01,REG-04,3.9,4.9,6.4,6.4,6.4,3.0,3.0,0,990.06,248,4.24
FUL-DISR-000183,ORD-HG-10183,2023-01-29,2023-01,REG-04,2.7,4.4,6.4,6.4,6.4,3.0,3.0,0,1833.43,493,5.34
FUL-DISR-000184,ORD-HG-10184,2023-01-29,2023-01,REG-05,4.0,3.4,8.1,8.1,8.1,3.0,3.0,0,1666.33,347,5.32
FUL-DISR-000185,ORD-HG-10185,2023-01-29,2023-01,REG-03,3.1,4.8,6.6,6.6,6.6,3.0,3.0,0,1289.47,253,5.19
FUL-DISR-000186,ORD-HG-10186,2023-01-29,2023-01,REG-01,2.5,4.0,5.2,5.2,5.2,3.0,3.0,0,1325.43,373,4.61
FUL-DISR-000187,ORD-HG-10187,2023-01-29,2023-01,REG-01,3.7,4.8,6.1,6.1,6.1,3.0,3.0,0,766.09,396,3.11
FUL-DISR-000188,ORD-HG-10188,2023-01-29,2023-01,REG-04,2.2,5.0,5.2,5.2,5.2,3.0,3.0,0,1233.51,769,3.41
FUL-DISR-000189,ORD-HG-10189,2023-01-29,2023-01,REG-01,3.1,5.4,7.9,7.9,7.9,3.0,3.0,0,1210.91,479,5.27
FUL-DISR-000190,ORD-HG-10190,2023-01-29,2023-01,REG-04,3.3,4.5,7.9,7.9,7.9,3.0,3.0,0,1811.26,797,4.18
FUL-DISR-000191,ORD-HG-10191,2023-01-29,2023-01,REG-03,3.1,4.9,6.6,6.6,6.6,3.0,3.0,0,872.46,410,3.75
FUL-DISR-000192,ORD-HG-10192,2023-01-29,2023-01,REG-05,4.1,3.1,5.2,5.2,5.2,3.0,3.0,0,1389.95,296,4.66
FUL-DISR-000193,ORD-HG-10193,2023-01-29,2023-01,REG-01,3.8,3.6,8.2,8.2,8.2,3.0,3.0,0,1054.9,491,3.64
FUL-DISR-000194,ORD-HG-10194,2023-01-30,2023-01,REG-02,2.1,3.0,8.1,8.1,8.1,3.0,3.0,0,1140.38,347,3.58
FUL-DISR-000195,ORD-HG-10195,2023-01-30,2023-01,REG-03,4.3,3.5,9.2,9.2,9.2,3.0,3.0,0,1665.89,253,3.14
FUL-DISR-000196,ORD-HG-10196,2023-01-30,2023-01,REG-02,4.0,4.6,5.6,5.6,5.6,3.0,3.0,0,575.57,745,4.46
FUL-DISR-000197,ORD-HG-10197,2023-01-30,2023-01,REG-05,2.5,4.1,7.8,7.8,7.8,3.0,3.0,0,1340.25,217,5.34
FUL-DISR-000198,ORD-HG-10198,2023-01-30,2023-01,REG-01,3.8,3.3,7.9,7.9,7.9,3.0,3.0,0,1615.37,605,3.05
FUL-DISR-000199,ORD-HG-10199,2023-01-30,2023-01,REG-03,3.7,4.4,8.7,8.7,8.7,3.0,3.0,0,706.22,441,4.14
FUL-DISR-000200,ORD-HG-10200,2023-01-31,2023-01,REG-04,3.2,4.4,6.0,6.0,6.0,3.0,3.0,0,1614.26,679,4.87
FUL-DISR-000201,ORD-HG-10201,2023-01-31,2023-01,REG-03,3.6,3.3,9.0,9.0,9.0,3.0,3.0,0,1246.26,438,3.34
FUL-DISR-000202,ORD-HG-10202,2023-01-31,2023-01,REG-05,4.3,5.4,5.5,5.5,5.5,3.0,3.0,0,1122.0,749,4.34
FUL-DISR-000203,ORD-HG-10203,2023-01-31,2023-01,REG-01,2.8,3.2,5.1,5.1,5.1,3.0,3.0,0,1234.8,292,4.09
FUL-DISR-000204,ORD-HG-10204,2023-02-01,2023-02,REG-03,2.7,4.0,7.3,7.3,7.3,3.0,3.0,0,525.69,516,3.93
FUL-DISR-000205,ORD-HG-10205,2023-02-01,2023-02,REG-04,2.8,5.0,6.6,6.6,6.6,3.0,3.0,0,756.61,298,3.38
FUL-DISR-000206,ORD-HG-10206,2023-02-01,2023-02,REG-04,2.8,4.1,7.1,7.1,7.1,3.0,3.0,0,832.58,272,5.09
FUL-DISR-000207,ORD-HG-10207,2023-02-01,2023-02,REG-03,4.2,3.8,5.1,5.1,5.1,3.0,3.0,0,1768.09,583,3.05
FUL-DISR-000208,ORD-HG-10208,2023-02-01,2023-02,REG-04,2.1,3.9,7.8,7.8,7.8,3.0,3.0,0,597.65,230,3.19
FUL-DISR-000209,ORD-HG-10209,2023-02-01,2023-02,REG-02,4.5,4.5,8.0,8.0,8.0,3.0,3.0,0,1488.56,438,4.99
FUL-DISR-000210,ORD-HG-10210,2023-02-01,2023-02,REG-05,4.0,4.0,9.5,9.5,9.5,3.0,3.0,0,724.99,712,5.24
FUL-DISR-000211,ORD-HG-10211,2023-02-02,2023-02,REG-01,2.7,4.3,7.8,7.8,7.8,3.0,3.0,0,965.17,636,3.9
FUL-DISR-000212,ORD-HG-10212,2023-02-02,2023-02,REG-02,2.8,4.3,5.0,5.0,5.0,3.0,3.0,0,586.72,747,3.96
FUL-DISR-000213,ORD-HG-10213,2023-02-02,2023-02,REG-02,2.5,4.5,5.0,5.0,5.0,3.0,3.0,0,1237.42,630,4.61
FUL-DISR-000214,ORD-HG-10214,2023-02-02,2023-02,REG-01,3.2,5.1,9.5,9.5,9.5,3.0,3.0,0,1608.11,788,3.55
FUL-DISR-000215,ORD-HG-10215,2023-02-02,2023-02,REG-01,2.3,3.2,5.3,5.3,5.3,3.0,3.0,0,969.2,465,5.07
FUL-DISR-000216,ORD-HG-10216,2023-02-02,2023-02,REG-01,3.5,3.3,4.9,4.9,4.9,3.0,3.0,0,1122.6,488,3.67
FUL-DISR-000217,ORD-HG-10217,2023-02-02,2023-02,REG-03,3.5,3.2,5.5,5.5,5.5,3.0,3.0,0,908.76,745,4.92
FUL-DISR-000218,ORD-HG-10218,2023-02-02,2023-02,REG-04,2.9,4.4,8.7,8.7,8.7,3.0,3.0,0,1162.12,435,4.13
FUL-DISR-000219,ORD-HG-10219,2023-02-02,2023-02,REG-04,3.1,4.4,5.3,5.3,5.3,3.0,3.0,0,1316.22,594,3.26
FUL-DISR-000220,ORD-HG-10220,2023-02-02,2023-02,REG-02,3.3,4.5,8.9,8.9,8.9,3.0,3.0,0,1115.92,305,3.36
FUL-DISR-000221,ORD-HG-10221,2023-02-03,2023-02,REG-02,2.9,5.1,6.1,6.1,6.1,3.0,3.0,0,973.48,719,3.73
FUL-DISR-000222,ORD-HG-10222,2023-02-03,2023-02,REG-01,4.5,5.4,6.1,6.1,6.1,3.0,3.0,0,1041.07,508,3.7
FUL-DISR-000223,ORD-HG-10223,2023-02-03,2023-02,REG-04,4.4,4.7,6.2,6.2,6.2,3.0,3.0,0,1712.49,724,4.86
FUL-DISR-000224,ORD-HG-10224,2023-02-03,2023-02,REG-05,3.4,4.1,8.8,8.8,8.8,3.0,3.0,0,958.3,674,4.81
FUL-DISR-000225,ORD-HG-10225,2023-02-03,2023-02,REG-01,3.3,5.1,7.7,7.7,7.7,3.0,3.0,0,1354.26,406,4.14
FUL-DISR-000226,ORD-HG-10226,2023-02-04,2023-02,REG-03,4.3,5.2,6.0,6.0,6.0,3.0,3.0,0,605.86,418,3.05
FUL-DISR-000227,ORD-HG-10227,2023-02-04,2023-02,REG-03,3.8,3.2,6.8,6.8,6.8,3.0,3.0,0,1241.78,644,3.75
FUL-DISR-000228,ORD-HG-10228,2023-02-04,2023-02,REG-02,3.2,5.3,7.2,7.2,7.2,3.0,3.0,0,682.71,385,5.19
FUL-DISR-000229,ORD-HG-10229,2023-02-04,2023-02,REG-04,3.0,5.3,7.4,7.4,7.4,3.0,3.0,0,1324.18,717,4.3
FUL-DISR-000230,ORD-HG-10230,2023-02-04,2023-02,REG-02,4.3,3.8,9.2,9.2,9.2,3.0,3.0,0,582.39,266,4.5
FUL-DISR-000231,ORD-HG-10231,2023-02-05,2023-02,REG-01,3.3,4.6,6.1,6.1,6.1,3.0,3.0,0,655.32,444,5.01
FUL-DISR-000232,ORD-HG-10232,2023-02-05,2023-02,REG-01,2.8,5.0,5.9,5.9,5.9,3.0,3.0,0,450.74,296,3.48
FUL-DISR-000233,ORD-HG-10233,2023-02-05,2023-02,REG-03,2.2,5.0,5.5,5.5,5.5,3.0,3.0,0,1143.52,485,3.29
FUL-DISR-000234,ORD-HG-10234,2023-02-05,2023-02,REG-02,2.1,4.9,6.0,6.0,6.0,3.0,3.0,0,1445.83,218,4.2
FUL-DISR-000235,ORD-HG-10235,2023-02-05,2023-02,REG-05,4.4,5.5,9.3,9.3,9.3,3.0,3.0,0,709.43,408,5.48
FUL-DISR-000236,ORD-HG-10236,2023-02-05,2023-02,REG-02,2.5,5.0,5.4,5.4,5.4,3.0,3.0,0,1504.06,795,3.15
FUL-DISR-000237,ORD-HG-10237,2023-02-05,2023-02,REG-03,2.8,4.1,8.3,8.3,8.3,3.0,3.0,0,1175.6,401,4.14
FUL-DISR-000238,ORD-HG-10238,2023-02-06,2023-02,REG-04,3.8,4.7,5.1,5.1,5.1,3.0,3.0,0,1776.53,308,5.08
FUL-DISR-000239,ORD-HG-10239,2023-02-06,2023-02,REG-05,3.1,5.1,8.5,8.5,8.5,3.0,3.0,0,1421.75,562,4.49
FUL-DISR-000240,ORD-HG-10240,2023-02-06,2023-02,REG-01,4.3,4.8,7.5,7.5,7.5,3.0,3.0,0,1212.46,756,4.32
FUL-DISR-000241,ORD-HG-10241,2023-02-06,2023-02,REG-01,3.4,4.2,9.0,9.0,9.0,3.0,3.0,0,1721.77,742,5.2
FUL-DISR-000242,ORD-HG-10242,2023-02-06,2023-02,REG-02,4.2,4.6,5.1,5.1,5.1,3.0,3.0,0,1106.23,392,3.29
FUL-DISR-000243,ORD-HG-10243,2023-02-06,2023-02,REG-05,3.4,4.3,7.5,7.5,7.5,3.0,3.0,0,1594.68,277,5.2
FUL-DISR-000244,ORD-HG-10244,2023-02-06,2023-02,REG-05,4.1,4.9,5.6,5.6,5.6,3.0,3.0,0,1524.37,488,3.16
FUL-DISR-000245,ORD-HG-10245,2023-02-06,2023-02,REG-05,2.5,5.1,7.9,7.9,7.9,3.0,3.0,0,854.05,683,4.82
FUL-DISR-000246,ORD-HG-10246,2023-02-07,2023-02,REG-01,3.2,3.9,5.6,5.6,5.6,3.0,3.0,0,655.87,466,4.0
FUL-DISR-000247,ORD-HG-10247,2023-02-07,2023-02,REG-03,2.3,5.4,6.2,6.2,6.2,3.0,3.0,0,1696.62,756,4.82
FUL-DISR-000248,ORD-HG-10248,2023-02-07,2023-02,REG-01,4.0,4.5,8.5,8.5,8.5,3.0,3.0,0,1149.01,650,4.09
FUL-DISR-000249,ORD-HG-10249,2023-02-07,2023-02,REG-02,4.0,4.7,8.6,8.6,8.6,3.0,3.0,0,962.81,770,3.97
FUL-DISR-000250,ORD-HG-10250,2023-02-07,2023-02,REG-01,2.3,4.9,9.5,9.5,9.5,3.0,3.0,0,659.37,697,4.69
FUL-DISR-000251,ORD-HG-10251,2023-02-07,2023-02,REG-03,2.2,4.8,5.7,5.7,5.7,3.0,3.0,0,1215.17,637,3.21
FUL-DISR-000252,ORD-HG-10252,2023-02-07,2023-02,REG-05,2.5,5.0,4.7,4.7,4.7,3.0,3.0,0,1589.51,748,5.24
FUL-DISR-000253,ORD-HG-10253,2023-02-07,2023-02,REG-05,2.2,4.6,7.6,7.6,7.6,3.0,3.0,0,1736.26,338,3.98
FUL-DISR-000254,ORD-HG-10254,2023-02-07,2023-02,REG-05,3.3,4.8,9.1,9.1,9.1,3.0,3.0,0,818.96,636,4.64
FUL-DISR-000255,ORD-HG-10255,2023-02-08,2023-02,REG-03,4.3,4.7,5.1,5.1,5.1,3.0,3.0,0,536.32,704,5.41
FUL-DISR-000256,ORD-HG-10256,2023-02-09,2023-02,REG-03,2.1,3.7,8.8,8.8,8.8,3.0,3.0,0,1752.06,698,4.85
FUL-DISR-000257,ORD-HG-10257,2023-02-09,2023-02,REG-05,2.7,4.3,4.7,4.7,4.7,3.0,3.0,0,463.9,556,4.67
FUL-DISR-000258,ORD-HG-10258,2023-02-09,2023-02,REG-01,3.0,3.3,5.0,5.0,5.0,3.0,3.0,0,452.24,663,4.56
FUL-DISR-000259,ORD-HG-10259,2023-02-09,2023-02,REG-03,2.3,5.4,7.3,7.3,7.3,3.0,3.0,0,1335.48,776,3.18
FUL-DISR-000260,ORD-HG-10260,2023-02-09,2023-02,REG-03,2.4,4.2,4.6,4.6,4.6,3.0,3.0,0,1759.64,716,4.74
FUL-DISR-000261,ORD-HG-10261,2023-02-09,2023-02,REG-01,2.2,3.3,7.9,7.9,7.9,3.0,3.0,0,455.44,505,4.08
FUL-DISR-000262,ORD-HG-10262,2023-02-09,2023-02,REG-04,4.2,4.6,7.8,7.8,7.8,3.0,3.0,0,711.51,269,4.61
FUL-DISR-000263,ORD-HG-10263,2023-02-09,2023-02,REG-03,4.2,4.7,5.0,5.0,5.0,3.0,3.0,0,1338.36,675,4.04
FUL-DISR-000264,ORD-HG-10264,2023-02-10,2023-02,REG-05,2.7,4.3,8.4,8.4,8.4,3.0,3.0,0,503.76,635,3.1
FUL-DISR-000265,ORD-HG-10265,2023-02-10,2023-02,REG-04,2.5,5.4,8.2,8.2,8.2,3.0,3.0,0,901.84,510,3.17
FUL-DISR-000266,ORD-HG-10266,2023-02-10,2023-02,REG-05,3.4,4.1,7.4,7.4,7.4,3.0,3.0,0,527.43,656,5.28
FUL-DISR-000267,ORD-HG-10267,2023-02-10,2023-02,REG-03,2.2,4.3,6.1,6.1,6.1,3.0,3.0,0,1816.18,552,3.18
FUL-DISR-000268,ORD-HG-10268,2023-02-11,2023-02,REG-03,3.0,5.2,8.8,8.8,8.8,3.0,3.0,0,1566.06,679,5.15
FUL-DISR-000269,ORD-HG-10269,2023-02-12,2023-02,REG-05,3.5,4.5,7.7,7.7,7.7,3.0,3.0,0,1202.96,378,4.87
FUL-DISR-000270,ORD-HG-10270,2023-02-12,2023-02,REG-03,3.3,3.7,5.2,5.2,5.2,3.0,3.0,0,716.22,656,3.54
FUL-DISR-000271,ORD-HG-10271,2023-02-12,2023-02,REG-01,3.0,4.8,5.6,5.6,5.6,3.0,3.0,0,529.87,710,4.14
FUL-DISR-000272,ORD-HG-10272,2023-02-12,2023-02,REG-05,2.8,3.6,4.8,4.8,4.8,3.0,3.0,0,1429.17,442,3.84
FUL-DISR-000273,ORD-HG-10273,2023-02-12,2023-02,REG-03,4.4,4.4,4.8,4.8,4.8,3.0,3.0,0,1509.79,324,4.84
FUL-DISR-000274,ORD-HG-10274,2023-02-12,2023-02,REG-04,3.4,5.5,9.2,9.2,9.2,3.0,3.0,0,1055.61,426,3.67
FUL-DISR-000275,ORD-HG-10275,2023-02-13,2023-02,REG-05,2.0,4.0,8.3,8.3,8.3,3.0,3.0,0,493.47,661,3.24
FUL-DISR-000276,ORD-HG-10276,2023-02-13,2023-02,REG-05,3.2,5.4,5.5,5.5,5.5,3.0,3.0,0,650.32,649,4.93
FUL-DISR-000277,ORD-HG-10277,2023-02-13,2023-02,REG-01,2.9,4.4,8.0,8.0,8.0,3.0,3.0,0,709.71,655,5.13
FUL-DISR-000278,ORD-HG-10278,2023-02-13,2023-02,REG-01,3.8,5.0,7.9,7.9,7.9,3.0,3.0,0,1680.44,621,3.6
FUL-DISR-000279,ORD-HG-10279,2023-02-13,2023-02,REG-05,3.2,4.3,7.8,7.8,7.8,3.0,3.0,0,1842.78,233,3.23
FUL-DISR-000280,ORD-HG-10280,2023-02-13,2023-02,REG-03,3.2,4.3,8.7,8.7,8.7,3.0,3.0,0,889.06,460,3.17
FUL-DISR-000281,ORD-HG-10281,2023-02-14,2023-02,REG-01,4.5,4.9,7.8,7.8,7.8,3.0,3.0,0,1072.38,650,4.62
FUL-DISR-000282,ORD-HG-10282,2023-02-14,2023-02,REG-03,2.7,4.8,8.4,8.4,8.4,3.0,3.0,0,1737.07,271,3.48
FUL-DISR-000283,ORD-HG-10283,2023-02-14,2023-02,REG-05,4.2,4.5,8.0,8.0,8.0,3.0,3.0,0,1009.93,796,4.13
FUL-DISR-000284,ORD-HG-10284,2023-02-14,2023-02,REG-03,4.4,4.0,7.2,7.2,7.2,3.0,3.0,0,1498.25,674,5.16
FUL-DISR-000285,ORD-HG-10285,2023-02-15,2023-02,REG-05,4.2,4.4,5.5,5.5,5.5,3.0,3.0,0,866.49,253,3.24
FUL-DISR-000286,ORD-HG-10286,2023-02-15,2023-02,REG-01,2.6,3.3,6.1,6.1,6.1,3.0,3.0,0,1266.21,745,3.25
FUL-DISR-000287,ORD-HG-10287,2023-02-15,2023-02,REG-01,4.1,5.4,7.9,7.9,7.9,3.0,3.0,0,532.5,242,4.03
FUL-DISR-000288,ORD-HG-10288,2023-02-15,2023-02,REG-04,4.3,4.7,8.7,8.7,8.7,3.0,3.0,0,605.09,596,3.63
FUL-DISR-000289,ORD-HG-10289,2023-02-15,2023-02,REG-01,2.3,3.6,9.3,9.3,9.3,3.0,3.0,0,678.06,366,5.27
FUL-DISR-000290,ORD-HG-10290,2023-02-16,2023-02,REG-05,3.1,3.4,8.2,8.2,8.2,3.0,3.0,0,991.11,426,4.57
FUL-DISR-000291,ORD-HG-10291,2023-02-16,2023-02,REG-05,4.3,3.8,6.5,6.5,6.5,3.0,3.0,0,1140.5,387,5.12
FUL-DISR-000292,ORD-HG-10292,2023-02-16,2023-02,REG-05,3.9,4.4,8.6,8.6,8.6,3.0,3.0,0,1250.03,619,3.89
FUL-DISR-000293,ORD-HG-10293,2023-02-16,2023-02,REG-03,3.3,5.0,6.5,6.5,6.5,3.0,3.0,0,1448.82,288,4.4
FUL-DISR-000294,ORD-HG-10294,2023-02-16,2023-02,REG-01,4.2,5.0,4.6,4.6,4.6,3.0,3.0,0,1149.94,510,3.29
FUL-DISR-000295,ORD-HG-10295,2023-02-16,2023-02,REG-03,3.7,3.8,8.4,8.4,8.4,3.0,3.0,0,1451.61,220,5.03
FUL-DISR-000296,ORD-HG-10296,2023-02-16,2023-02,REG-04,3.5,3.9,8.2,8.2,8.2,3.0,3.0,0,526.88,242,3.92
FUL-DISR-000297,ORD-HG-10297,2023-02-16,2023-02,REG-01,2.1,4.9,6.7,6.7,6.7,3.0,3.0,0,451.51,634,5.32
FUL-DISR-000298,ORD-HG-10298,2023-02-16,2023-02,REG-05,3.3,3.2,8.2,8.2,8.2,3.0,3.0,0,1817.1,281,4.15
FUL-DISR-000299,ORD-HG-10299,2023-02-16,2023-02,REG-04,2.9,4.9,7.3,7.3,7.3,3.0,3.0,0,1285.07,392,4.17
FUL-DISR-000300,ORD-HG-10300,2023-02-16,2023-02,REG-02,4.4,4.8,7.7,7.7,7.7,3.0,3.0,0,1741.59,506,4.46
FUL-DISR-000301,ORD-HG-10301,2023-02-16,2023-02,REG-02,2.6,4.4,7.6,7.6,7.6,3.0,3.0,0,1398.61,203,5.47
FUL-DISR-000302,ORD-HG-10302,2023-02-16,2023-02,REG-02,4.2,3.0,7.0,7.0,7.0,3.0,3.0,0,1502.81,525,4.51
FUL-DISR-000303,ORD-HG-10303,2023-02-16,2023-02,REG-02,2.7,5.4,8.2,8.2,8.2,3.0,3.0,0,694.89,240,3.7
FUL-DISR-000304,ORD-HG-10304,2023-02-16,2023-02,REG-05,2.1,4.3,4.7,4.7,4.7,3.0,3.0,0,505.14,344,3.28
FUL-DISR-000305,ORD-HG-10305,2023-02-17,2023-02,REG-02,3.0,5.0,8.6,8.6,8.6,3.0,3.0,0,1771.28,511,4.18
FUL-DISR-000306,ORD-HG-10306,2023-02-17,2023-02,REG-05,2.2,3.1,6.4,6.4,6.4,3.0,3.0,0,1220.61,208,3.34
FUL-DISR-000307,ORD-HG-10307,2023-02-17,2023-02,REG-05,3.9,5.3,9.1,9.1,9.1,3.0,3.0,0,1501.34,600,4.78
FUL-DISR-000308,ORD-HG-10308,2023-02-17,2023-02,REG-04,2.2,3.8,5.4,5.4,5.4,3.0,3.0,0,1530.07,491,5.06
FUL-DISR-000309,ORD-HG-10309,2023-02-17,2023-02,REG-04,2.1,3.7,6.8,6.8,6.8,3.0,3.0,0,1624.6,467,5.14
FUL-DISR-000310,ORD-HG-10310,2023-02-17,2023-02,REG-03,3.5,3.3,9.1,9.1,9.1,3.0,3.0,0,1690.15,568,5.12
FUL-DISR-000311,ORD-HG-10311,2023-02-17,2023-02,REG-04,3.6,4.4,6.7,6.7,6.7,3.0,3.0,0,631.54,799,3.03
FUL-DISR-000312,ORD-HG-10312,2023-02-17,2023-02,REG-05,2.3,3.1,7.1,7.1,7.1,3.0,3.0,0,564.55,224,3.37
FUL-DISR-000313,ORD-HG-10313,2023-02-18,2023-02,REG-05,3.3,4.6,7.9,7.9,7.9,3.0,3.0,0,1706.61,634,3.77
FUL-DISR-000314,ORD-HG-10314,2023-02-18,2023-02,REG-04,2.8,3.1,5.0,5.0,5.0,3.0,3.0,0,1257.31,588,4.65
FUL-DISR-000315,ORD-HG-10315,2023-02-18,2023-02,REG-05,3.1,5.1,4.5,4.5,4.5,3.0,3.0,0,503.87,370,3.97
FUL-DISR-000316,ORD-HG-10316,2023-02-18,2023-02,REG-05,2.6,5.5,5.6,5.6,5.6,3.0,3.0,0,579.5,769,5.47
FUL-DISR-000317,ORD-HG-10317,2023-02-18,2023-02,REG-02,3.9,5.3,4.8,4.8,4.8,3.0,3.0,0,794.78,368,3.53
FUL-DISR-000318,ORD-HG-10318,2023-02-18,2023-02,REG-01,2.7,5.2,8.5,8.5,8.5,3.0,3.0,0,1020.98,573,4.71
FUL-DISR-000319,ORD-HG-10319,2023-02-18,2023-02,REG-01,3.9,5.4,7.1,7.1,7.1,3.0,3.0,0,580.77,565,5.43
FUL-DISR-000320,ORD-HG-10320,2023-02-19,2023-02,REG-05,3.8,3.3,7.8,7.8,7.8,3.0,3.0,0,749.11,485,4.47
FUL-DISR-000321,ORD-HG-10321,2023-02-19,2023-02,REG-05,3.5,3.8,8.9,8.9,8.9,3.0,3.0,0,1207.37,663,5.45
FUL-DISR-000322,ORD-HG-10322,2023-02-19,2023-02,REG-03,3.5,3.4,8.3,8.3,8.3,3.0,3.0,0,964.5,442,4.19
FUL-DISR-000323,ORD-HG-10323,2023-02-19,2023-02,REG-01,2.9,4.5,6.0,6.0,6.0,3.0,3.0,0,1592.15,752,5.44
FUL-DISR-000324,ORD-HG-10324,2023-02-19,2023-02,REG-05,3.1,3.7,5.1,5.1,5.1,3.0,3.0,0,1637.25,679,5.2
FUL-DISR-000325,ORD-HG-10325,2023-02-20,2023-02,REG-05,2.5,3.8,6.1,6.1,6.1,3.0,3.0,0,493.4,338,3.3
FUL-DISR-000326,ORD-HG-10326,2023-02-20,2023-02,REG-01,4.0,5.0,5.4,5.4,5.4,3.0,3.0,0,1235.78,647,4.63
FUL-DISR-000327,ORD-HG-10327,2023-02-20,2023-02,REG-01,3.3,4.9,9.2,9.2,9.2,3.0,3.0,0,1795.38,440,3.07
FUL-DISR-000328,ORD-HG-10328,2023-02-20,2023-02,REG-05,2.3,5.0,5.4,5.4,5.4,3.0,3.0,0,1025.95,618,3.27
FUL-DISR-000329,ORD-HG-10329,2023-02-21,2023-02,REG-05,3.7,4.7,9.4,9.4,9.4,3.0,3.0,0,1671.94,672,4.13
FUL-DISR-000330,ORD-HG-10330,2023-02-21,2023-02,REG-05,3.7,4.6,7.4,7.4,7.4,3.0,3.0,0,1764.51,777,3.4
FUL-DISR-000331,ORD-HG-10331,2023-02-21,2023-02,REG-02,2.9,3.9,6.4,6.4,6.4,3.0,3.0,0,694.39,639,3.91
FUL-DISR-000332,ORD-HG-10332,2023-02-21,2023-02,REG-05,3.3,5.5,5.4,5.4,5.4,3.0,3.0,0,1774.06,394,4.09
FUL-DISR-000333,ORD-HG-10333,2023-02-21,2023-02,REG-01,3.1,3.8,4.9,4.9,4.9,3.0,3.0,0,1616.82,349,5.16
FUL-DISR-000334,ORD-HG-10334,2023-02-21,2023-02,REG-02,4.3,5.4,7.3,7.3,7.3,3.0,3.0,0,525.1,620,3.66
FUL-DISR-000335,ORD-HG-10335,2023-02-21,2023-02,REG-01,3.0,3.5,8.1,8.1,8.1,3.0,3.0,0,1760.73,585,3.05
FUL-DISR-000336,ORD-HG-10336,2023-02-21,2023-02,REG-02,3.5,4.7,7.1,7.1,7.1,3.0,3.0,0,1582.83,692,4.82
FUL-DISR-000337,ORD-HG-10337,2023-02-21,2023-02,REG-01,3.4,3.7,7.5,7.5,7.5,3.0,3.0,0,885.25,401,4.04
FUL-DISR-000338,ORD-HG-10338,2023-02-21,2023-02,REG-04,2.9,3.0,9.2,9.2,9.2,3.0,3.0,0,898.81,256,4.3
FUL-DISR-000339,ORD-HG-10339,2023-02-21,2023-02,REG-03,4.1,5.0,5.3,5.3,5.3,3.0,3.0,0,718.65,475,3.25
FUL-DISR-000340,ORD-HG-10340,2023-02-21,2023-02,REG-01,2.0,3.6,7.6,7.6,7.6,3.0,3.0,0,851.28,777,4.33
FUL-DISR-000341,ORD-HG-10341,2023-02-22,2023-02,REG-03,4.2,4.0,4.7,4.7,4.7,3.0,3.0,0,501.77,486,3.39
FUL-DISR-000342,ORD-HG-10342,2023-02-22,2023-02,REG-02,3.9,3.9,8.0,8.0,8.0,3.0,3.0,0,1345.4,637,4.32
FUL-DISR-000343,ORD-HG-10343,2023-02-22,2023-02,REG-05,2.1,3.4,5.0,5.0,5.0,3.0,3.0,0,1621.84,313,4.75
FUL-DISR-000344,ORD-HG-10344,2023-02-22,2023-02,REG-05,2.0,3.9,7.2,7.2,7.2,3.0,3.0,0,1415.95,371,5.37
FUL-DISR-000345,ORD-HG-10345,2023-02-22,2023-02,REG-04,4.3,3.0,8.0,8.0,8.0,3.0,3.0,0,1790.33,798,4.49
FUL-DISR-000346,ORD-HG-10346,2023-02-22,2023-02,REG-02,3.6,3.6,8.4,8.4,8.4,3.0,3.0,0,1622.12,303,4.17
FUL-DISR-000347,ORD-HG-10347,2023-02-22,2023-02,REG-05,2.7,5.4,9.5,9.5,9.5,3.0,3.0,0,705.71,684,3.81
FUL-DISR-000348,ORD-HG-10348,2023-02-23,2023-02,REG-02,3.3,4.1,7.8,7.8,7.8,3.0,3.0,0,1146.81,519,4.38
FUL-DISR-000349,ORD-HG-10349,2023-02-23,2023-02,REG-01,2.7,3.5,9.0,9.0,9.0,3.0,3.0,0,609.2,507,3.97
FUL-DISR-000350,ORD-HG-10350,2023-02-23,2023-02,REG-04,2.4,3.7,8.5,8.5,8.5,3.0,3.0,0,1500.88,730,4.69
