fulfillment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,carrier,region_id,delivery_time_days,sla_target_days,sla_status,shipping_cost,inventory_turnover,defect_rate_pct
FUL-005316,ORD-005316,2023-01-23,2023-01-25,2023-01-28,WH-REG-04,Ecom Express,REG-04,5.1,5,Breached,2136.76,7.5,1.26
FUL-005599,ORD-005599,2023-01-23,2023-01-25,2023-01-29,WH-REG-03,DHL Freight,REG-03,6.3,5,Breached,4158.39,10.4,0.52
FUL-007142,ORD-007142,2023-01-23,2023-01-24,2023-01-27,WH-REG-05,BlueDart Logistics,REG-05,4.6,5,Compliant,1697.77,9.0,1.24
FUL-008266,ORD-008266,2023-01-23,2023-01-25,2023-01-28,WH-REG-04,DHL Freight,REG-04,5.6,5,Breached,2637.56,7.4,0.77
FUL-008321,ORD-008321,2023-01-23,2023-01-25,2023-01-28,WH-REG-04,DHL Freight,REG-04,5.6,5,Breached,2911.93,8.6,1.37
FUL-000867,ORD-000867,2023-01-24,2023-01-27,2023-02-01,WH-REG-02,Delhivery Express,REG-02,8.6,5,Breached,3868.45,11.5,0.0
FUL-001459,ORD-001459,2023-01-24,2023-01-26,2023-01-30,WH-REG-05,Ecom Express,REG-05,6.3,5,Breached,896.9,11.0,0.06
FUL-001778,ORD-001778,2023-01-24,2023-01-25,2023-01-28,WH-REG-01,DHL Freight,REG-01,4.2,5,Compliant,1276.73,10.9,1.51
FUL-003801,ORD-003801,2023-01-24,2023-01-26,2023-01-29,WH-REG-01,Delhivery Express,REG-01,5.3,5,Breached,3183.7,9.0,0.13
FUL-004274,ORD-004274,2023-01-24,2023-01-25,2023-01-26,WH-REG-05,BlueDart Logistics,REG-05,2.4,5,Compliant,2009.67,6.1,1.32
FUL-005046,ORD-005046,2023-01-24,2023-01-25,2023-01-26,WH-REG-03,Delhivery Express,REG-03,2.5,5,Compliant,1437.27,7.2,1.75
FUL-005473,ORD-005473,2023-01-24,2023-01-26,2023-01-30,WH-REG-02,FedEx Supply,REG-02,6.1,5,Breached,3381.55,7.3,1.31
FUL-006017,ORD-006017,2023-01-24,2023-01-26,2023-01-30,WH-REG-02,FedEx Supply,REG-02,6.3,5,Breached,2469.46,10.1,1.64
FUL-006728,ORD-006728,2023-01-24,2023-01-25,2023-01-26,WH-REG-05,Delhivery Express,REG-05,2.8,3,Compliant,3830.03,8.5,1.31
FUL-001519,ORD-001519,2023-01-25,2023-01-29,2023-02-06,WH-REG-05,BlueDart Logistics,REG-05,12.399999999999999,5,Breached,2886.9,10.5,0.81
FUL-001575,ORD-001575,2023-01-25,2023-01-28,2023-02-03,WH-REG-03,FedEx Supply,REG-03,9.8,5,Breached,1290.22,9.5,0.85
FUL-002073,ORD-002073,2023-01-25,2023-01-27,2023-01-31,WH-REG-05,Ecom Express,REG-05,6.1,5,Breached,2221.8,6.4,1.48
FUL-002409,ORD-002409,2023-01-25,2023-01-27,2023-01-31,WH-REG-03,Ecom Express,REG-03,6.0,3,Breached,1595.71,8.7,0.05
FUL-003159,ORD-003159,2023-01-25,2023-01-26,2023-01-29,WH-REG-05,DHL Freight,REG-05,4.4,5,Compliant,1495.27,6.6,1.77
FUL-003197,ORD-003197,2023-01-25,2023-01-27,2023-01-31,WH-REG-03,BlueDart Logistics,REG-03,6.5,3,Breached,1643.0,11.8,1.44
FUL-004845,ORD-004845,2023-01-25,2023-01-26,2023-01-26,WH-REG-02,Ecom Express,REG-02,1.8,5,Compliant,1123.62,11.4,0.31
FUL-005111,ORD-005111,2023-01-25,2023-01-26,2023-01-27,WH-REG-03,Delhivery Express,REG-03,2.2,5,Compliant,3906.6,6.8,0.18
FUL-001503,ORD-001503,2023-01-26,2023-01-27,2023-01-29,WH-REG-03,FedEx Supply,REG-03,3.5,5,Compliant,3670.6,7.4,1.56
FUL-001940,ORD-001940,2023-01-26,2023-01-28,2023-01-31,WH-REG-03,DHL Freight,REG-03,5.0,5,Compliant,1520.13,7.2,1.64
FUL-002621,ORD-002621,2023-01-26,2023-01-28,2023-02-01,WH-REG-03,BlueDart Logistics,REG-03,6.1,5,Breached,3394.59,7.2,0.11
FUL-004226,ORD-004226,2023-01-26,2023-01-27,2023-01-27,WH-REG-01,Delhivery Express,REG-01,1.5,3,Compliant,2824.12,9.7,0.9
FUL-006041,ORD-006041,2023-01-26,2023-01-27,2023-01-28,WH-REG-05,Delhivery Express,REG-05,2.8,3,Compliant,2300.29,11.4,0.75
FUL-007261,ORD-007261,2023-01-26,2023-01-31,2023-02-08,WH-REG-03,DHL Freight,REG-03,13.0,5,Breached,2639.21,7.2,1.07
FUL-001107,ORD-001107,2023-01-27,2023-01-28,2023-01-31,WH-REG-02,Ecom Express,REG-02,4.6,5,Compliant,2585.85,8.7,0.14
FUL-003923,ORD-003923,2023-01-27,2023-01-29,2023-02-02,WH-REG-05,Ecom Express,REG-05,6.5,5,Breached,1260.01,6.2,1.33
FUL-004906,ORD-004906,2023-01-27,2023-01-29,2023-02-01,WH-REG-03,Ecom Express,REG-03,5.3,5,Breached,3093.66,6.1,1.8
FUL-006170,ORD-006170,2023-01-27,2023-01-29,2023-02-01,WH-REG-01,FedEx Supply,REG-01,5.8,5,Breached,1409.78,11.9,0.92
FUL-002778,ORD-002778,2023-01-28,2023-01-30,2023-02-02,WH-REG-03,Ecom Express,REG-03,5.4,5,Breached,3731.13,11.4,0.6
FUL-003184,ORD-003184,2023-01-28,2023-01-29,2023-01-29,WH-REG-05,FedEx Supply,REG-05,1.4,5,Compliant,2819.42,7.8,1.36
FUL-003823,ORD-003823,2023-01-28,2023-01-30,2023-02-02,WH-REG-02,Ecom Express,REG-02,5.9,5,Breached,1048.95,5.8,1.58
FUL-005162,ORD-005162,2023-01-28,2023-01-29,2023-01-31,WH-REG-05,DHL Freight,REG-05,3.2,5,Compliant,2502.69,9.5,1.47
FUL-006499,ORD-006499,2023-01-28,2023-01-29,2023-01-30,WH-REG-01,DHL Freight,REG-01,2.1,5,Compliant,4094.12,10.2,0.85
FUL-006501,ORD-006501,2023-01-28,2023-01-29,2023-01-29,WH-REG-04,FedEx Supply,REG-04,1.5,5,Compliant,2077.59,10.2,0.45
FUL-006953,ORD-006953,2023-01-28,2023-01-29,2023-02-01,WH-REG-01,BlueDart Logistics,REG-01,4.9,5,Compliant,1523.97,7.9,0.85
FUL-007083,ORD-007083,2023-01-28,2023-01-30,2023-02-02,WH-REG-02,FedEx Supply,REG-02,5.0,5,Compliant,2184.91,5.6,0.57
FUL-007734,ORD-007734,2023-01-28,2023-01-29,2023-01-31,WH-REG-03,BlueDart Logistics,REG-03,3.7,5,Compliant,1333.67,8.3,0.45
FUL-008408,ORD-008408,2023-01-28,2023-01-29,2023-01-30,WH-REG-03,DHL Freight,REG-03,2.0,5,Compliant,2462.32,6.7,0.87
FUL-000495,ORD-000495,2023-01-29,2023-01-31,2023-02-04,WH-REG-02,BlueDart Logistics,REG-02,6.6,5,Breached,1143.79,5.5,0.36
FUL-001184,ORD-001184,2023-01-29,2023-01-30,2023-01-31,WH-REG-03,DHL Freight,REG-03,2.2,5,Compliant,3118.55,9.5,0.54
FUL-001502,ORD-001502,2023-01-29,2023-01-31,2023-02-03,WH-REG-01,Ecom Express,REG-01,5.9,5,Breached,2525.3,6.4,0.84
FUL-002187,ORD-002187,2023-01-29,2023-01-31,2023-02-04,WH-REG-03,Ecom Express,REG-03,6.6,5,Breached,2274.12,6.9,0.96
FUL-002322,ORD-002322,2023-01-29,2023-01-30,2023-01-31,WH-REG-03,BlueDart Logistics,REG-03,2.8,5,Compliant,2148.8,9.9,0.45
FUL-003694,ORD-003694,2023-01-29,2023-01-30,2023-02-02,WH-REG-01,Delhivery Express,REG-01,4.5,5,Compliant,3081.78,5.6,0.69
FUL-005215,ORD-005215,2023-01-29,2023-01-31,2023-02-03,WH-REG-04,FedEx Supply,REG-04,5.4,5,Breached,1947.75,7.3,1.77
FUL-005352,ORD-005352,2023-01-29,2023-01-31,2023-02-03,WH-REG-04,Delhivery Express,REG-04,5.7,3,Breached,3905.31,5.7,1.28
FUL-005519,ORD-005519,2023-01-29,2023-01-30,2023-01-31,WH-REG-02,Delhivery Express,REG-02,2.0,3,Compliant,4410.75,6.0,1.62
FUL-005750,ORD-005750,2023-01-29,2023-01-31,2023-02-03,WH-REG-03,DHL Freight,REG-03,5.5,5,Breached,4470.57,6.7,1.14
FUL-006035,ORD-006035,2023-01-29,2023-01-30,2023-01-31,WH-REG-03,Ecom Express,REG-03,2.6,5,Compliant,1018.58,8.0,0.97
FUL-008067,ORD-008067,2023-01-29,2023-01-30,2023-02-01,WH-REG-03,BlueDart Logistics,REG-03,3.9,5,Compliant,3748.05,7.7,0.47
FUL-008141,ORD-008141,2023-01-29,2023-01-30,2023-02-01,WH-REG-05,BlueDart Logistics,REG-05,3.9,5,Compliant,1143.4,11.5,0.29
FUL-004795,ORD-004795,2023-01-30,2023-02-01,2023-02-05,WH-REG-01,BlueDart Logistics,REG-01,6.1,5,Breached,3307.69,8.1,0.47
FUL-006333,ORD-006333,2023-01-30,2023-02-01,2023-02-04,WH-REG-01,BlueDart Logistics,REG-01,5.4,5,Breached,3339.92,6.2,1.75
FUL-000642,ORD-000642,2023-01-31,2023-02-01,2023-02-03,WH-REG-03,Delhivery Express,REG-03,3.6,5,Compliant,2804.31,8.7,1.1
FUL-000930,ORD-000930,2023-01-31,2023-02-01,2023-02-04,WH-REG-03,FedEx Supply,REG-03,4.0,5,Compliant,4090.15,9.8,1.06
FUL-000971,ORD-000971,2023-01-31,2023-02-02,2023-02-06,WH-REG-01,Ecom Express,REG-01,6.4,3,Breached,2404.37,9.6,0.75
FUL-001210,ORD-001210,2023-01-31,2023-02-01,2023-02-03,WH-REG-03,Ecom Express,REG-03,3.5,5,Compliant,2946.44,11.3,1.72
FUL-001647,ORD-001647,2023-01-31,2023-02-01,2023-02-03,WH-REG-03,Ecom Express,REG-03,3.7,3,Breached,3423.97,6.7,0.35
FUL-001745,ORD-001745,2023-01-31,2023-02-01,2023-02-04,WH-REG-01,DHL Freight,REG-01,4.8,5,Compliant,3641.19,8.5,0.53
FUL-001790,ORD-001790,2023-01-31,2023-02-02,2023-02-06,WH-REG-01,DHL Freight,REG-01,6.4,3,Breached,2298.41,9.6,0.94
FUL-001840,ORD-001840,2023-01-31,2023-02-02,2023-02-05,WH-REG-01,FedEx Supply,REG-01,5.3,5,Breached,2702.44,9.0,0.34
FUL-003203,ORD-003203,2023-01-31,2023-02-02,2023-02-06,WH-REG-03,FedEx Supply,REG-03,6.0,3,Breached,4295.95,6.6,0.42
FUL-006373,ORD-006373,2023-01-31,2023-02-02,2023-02-05,WH-REG-05,DHL Freight,REG-05,5.2,5,Breached,4405.51,10.9,0.13
FUL-007125,ORD-007125,2023-01-31,2023-02-01,2023-02-03,WH-REG-03,DHL Freight,REG-03,3.2,5,Compliant,1037.12,9.7,0.15
FUL-000069,ORD-000069,2023-02-01,2023-02-02,2023-02-03,WH-REG-03,DHL Freight,REG-03,2.1,5,Compliant,3610.91,6.0,1.02
FUL-002857,ORD-002857,2023-02-01,2023-02-03,2023-02-06,WH-REG-05,BlueDart Logistics,REG-05,5.8,5,Breached,4452.88,5.7,1.06
FUL-005002,ORD-005002,2023-02-01,2023-02-02,2023-02-04,WH-REG-01,Ecom Express,REG-01,3.0,5,Compliant,3829.96,10.5,0.76
FUL-006699,ORD-006699,2023-02-01,2023-02-03,2023-02-07,WH-REG-03,FedEx Supply,REG-03,6.4,3,Breached,992.61,8.1,1.76
FUL-006979,ORD-006979,2023-02-01,2023-02-02,2023-02-05,WH-REG-02,FedEx Supply,REG-02,4.4,5,Compliant,1436.4,7.6,0.87
FUL-001580,ORD-001580,2023-02-02,2023-02-03,2023-02-04,WH-REG-02,Ecom Express,REG-02,2.4,5,Compliant,3498.75,9.8,0.4
FUL-002531,ORD-002531,2023-02-02,2023-02-03,2023-02-06,WH-REG-05,FedEx Supply,REG-05,4.5,5,Compliant,2155.44,7.6,0.51
FUL-004202,ORD-004202,2023-02-02,2023-02-04,2023-02-07,WH-REG-01,Ecom Express,REG-01,5.0,5,Compliant,4266.12,10.3,1.13
FUL-004782,ORD-004782,2023-02-02,2023-02-03,2023-02-05,WH-REG-01,DHL Freight,REG-01,3.6,5,Compliant,1794.22,11.5,1.1
FUL-005194,ORD-005194,2023-02-02,2023-02-04,2023-02-08,WH-REG-05,BlueDart Logistics,REG-05,6.199999999999999,5,Breached,2809.81,5.8,0.15
FUL-005321,ORD-005321,2023-02-02,2023-02-04,2023-02-08,WH-REG-05,Delhivery Express,REG-05,6.2,5,Breached,2307.03,8.5,1.53
FUL-006785,ORD-006785,2023-02-02,2023-02-03,2023-02-06,WH-REG-05,BlueDart Logistics,REG-05,4.0,3,Breached,2332.05,10.0,0.46
FUL-008069,ORD-008069,2023-02-02,2023-02-04,2023-02-08,WH-REG-02,Ecom Express,REG-02,6.2,5,Breached,4404.68,10.0,1.72
FUL-000365,ORD-000365,2023-02-03,2023-02-04,2023-02-06,WH-REG-05,DHL Freight,REG-05,3.1,3,Breached,3522.85,11.6,1.37
FUL-002712,ORD-002712,2023-02-03,2023-02-04,2023-02-06,WH-REG-01,Delhivery Express,REG-01,3.2,5,Compliant,1412.57,9.2,1.46
FUL-005243,ORD-005243,2023-02-03,2023-02-05,2023-02-09,WH-REG-01,FedEx Supply,REG-01,6.6,5,Breached,2516.24,11.9,1.78
FUL-000194,ORD-000194,2023-02-04,2023-02-06,2023-02-10,WH-REG-05,Delhivery Express,REG-05,6.7,5,Breached,3012.05,10.3,1.56
FUL-001536,ORD-001536,2023-02-04,2023-02-05,2023-02-07,WH-REG-03,BlueDart Logistics,REG-03,3.3,5,Compliant,3062.04,6.9,1.42
FUL-001666,ORD-001666,2023-02-04,2023-02-05,2023-02-05,WH-REG-03,BlueDart Logistics,REG-03,1.8,5,Compliant,3638.03,9.9,0.85
FUL-003561,ORD-003561,2023-02-04,2023-02-05,2023-02-07,WH-REG-02,BlueDart Logistics,REG-02,3.7,5,Compliant,4158.96,5.6,0.56
FUL-004843,ORD-004843,2023-02-04,2023-02-05,2023-02-06,WH-REG-02,Delhivery Express,REG-02,2.9,3,Compliant,2219.69,8.7,1.03
FUL-007205,ORD-007205,2023-02-04,2023-02-05,2023-02-05,WH-REG-01,FedEx Supply,REG-01,1.3,5,Compliant,3975.75,11.5,0.36
FUL-007279,ORD-007279,2023-02-04,2023-02-05,2023-02-06,WH-REG-03,Delhivery Express,REG-03,2.4,3,Compliant,3966.25,9.4,0.41
FUL-007312,ORD-007312,2023-02-04,2023-02-05,2023-02-06,WH-REG-01,DHL Freight,REG-01,2.2,3,Compliant,1896.53,11.0,1.15
FUL-008490,ORD-008490,2023-02-04,2023-02-05,2023-02-07,WH-REG-02,Delhivery Express,REG-02,3.7,5,Compliant,1238.53,10.3,0.5
FUL-000323,ORD-000323,2023-02-05,2023-02-07,2023-02-10,WH-REG-05,DHL Freight,REG-05,5.1,5,Breached,2958.59,11.7,0.34
FUL-000637,ORD-000637,2023-02-05,2023-02-07,2023-02-10,WH-REG-04,Ecom Express,REG-04,5.2,5,Breached,4054.99,6.3,1.72
FUL-000786,ORD-000786,2023-02-05,2023-02-06,2023-02-08,WH-REG-03,Ecom Express,REG-03,3.4,5,Compliant,2769.0,11.6,1.25
FUL-002792,ORD-002792,2023-02-05,2023-02-06,2023-02-07,WH-REG-03,DHL Freight,REG-03,2.4,3,Compliant,4213.38,11.9,1.18
FUL-003143,ORD-003143,2023-02-05,2023-02-06,2023-02-07,WH-REG-03,BlueDart Logistics,REG-03,2.0,3,Compliant,3298.4,6.0,1.02
FUL-006449,ORD-006449,2023-02-05,2023-02-07,2023-02-10,WH-REG-02,Ecom Express,REG-02,5.2,3,Breached,2023.76,7.7,1.59
FUL-006912,ORD-006912,2023-02-05,2023-02-09,2023-02-15,WH-REG-03,FedEx Supply,REG-03,10.4,5,Breached,2264.87,10.2,0.49
FUL-007338,ORD-007338,2023-02-05,2023-02-06,2023-02-08,WH-REG-05,BlueDart Logistics,REG-05,3.1,5,Compliant,3988.45,7.8,1.75
FUL-008344,ORD-008344,2023-02-05,2023-02-06,2023-02-09,WH-REG-02,Ecom Express,REG-02,4.4,5,Compliant,1389.52,5.5,1.67
FUL-008447,ORD-008447,2023-02-05,2023-02-06,2023-02-09,WH-REG-03,BlueDart Logistics,REG-03,4.8,3,Breached,2840.27,9.6,0.86
FUL-000176,ORD-000176,2023-02-06,2023-02-07,2023-02-08,WH-REG-03,BlueDart Logistics,REG-03,2.6,3,Compliant,2417.78,11.6,1.53
FUL-000429,ORD-000429,2023-02-06,2023-02-07,2023-02-08,WH-REG-05,BlueDart Logistics,REG-05,2.0,5,Compliant,3786.39,7.4,0.01
FUL-000622,ORD-000622,2023-02-06,2023-02-07,2023-02-09,WH-REG-05,Ecom Express,REG-05,3.9,5,Compliant,1376.58,5.9,0.07
FUL-003897,ORD-003897,2023-02-06,2023-02-07,2023-02-10,WH-REG-02,FedEx Supply,REG-02,4.3,5,Compliant,1489.84,7.7,1.22
FUL-005442,ORD-005442,2023-02-06,2023-02-08,2023-02-12,WH-REG-04,DHL Freight,REG-04,6.5,5,Breached,3816.56,9.5,0.33
FUL-005528,ORD-005528,2023-02-06,2023-02-08,2023-02-11,WH-REG-05,FedEx Supply,REG-05,5.7,5,Breached,1195.39,7.8,0.16
FUL-005939,ORD-005939,2023-02-06,2023-02-07,2023-02-10,WH-REG-04,DHL Freight,REG-04,4.0,5,Compliant,1374.01,11.1,0.39
FUL-006377,ORD-006377,2023-02-06,2023-02-08,2023-02-11,WH-REG-02,DHL Freight,REG-02,5.4,5,Breached,2549.54,8.0,0.02
FUL-008056,ORD-008056,2023-02-06,2023-02-07,2023-02-10,WH-REG-04,Ecom Express,REG-04,4.8,5,Compliant,1727.23,11.8,1.37
FUL-008470,ORD-008470,2023-02-06,2023-02-08,2023-02-12,WH-REG-02,Delhivery Express,REG-02,6.5,5,Breached,2951.6,11.3,1.6
FUL-000447,ORD-000447,2023-02-07,2023-02-08,2023-02-10,WH-REG-02,BlueDart Logistics,REG-02,3.8,5,Compliant,1356.43,8.6,0.55
FUL-001209,ORD-001209,2023-02-07,2023-02-08,2023-02-09,WH-REG-02,BlueDart Logistics,REG-02,2.9,5,Compliant,876.6,8.0,1.71
FUL-002872,ORD-002872,2023-02-07,2023-02-09,2023-02-13,WH-REG-03,DHL Freight,REG-03,6.1,5,Breached,2171.09,6.5,0.38
FUL-002968,ORD-002968,2023-02-07,2023-02-08,2023-02-09,WH-REG-04,FedEx Supply,REG-04,2.4,5,Compliant,3393.16,10.7,0.71
FUL-003339,ORD-003339,2023-02-07,2023-02-08,2023-02-10,WH-REG-02,Delhivery Express,REG-02,3.1,5,Compliant,3712.88,6.9,0.55
FUL-004426,ORD-004426,2023-02-07,2023-02-09,2023-02-13,WH-REG-01,Delhivery Express,REG-01,6.2,5,Breached,1349.89,11.1,1.71
FUL-004628,ORD-004628,2023-02-07,2023-02-08,2023-02-09,WH-REG-01,BlueDart Logistics,REG-01,2.7,5,Compliant,1786.63,11.5,0.87
FUL-005368,ORD-005368,2023-02-07,2023-02-08,2023-02-09,WH-REG-02,BlueDart Logistics,REG-02,2.6,3,Compliant,3048.15,7.4,0.59
FUL-002739,ORD-002739,2023-02-08,2023-02-09,2023-02-12,WH-REG-03,BlueDart Logistics,REG-03,4.2,5,Compliant,1075.2,6.2,1.05
FUL-003911,ORD-003911,2023-02-08,2023-02-10,2023-02-13,WH-REG-04,BlueDart Logistics,REG-04,5.8,5,Breached,4248.85,7.3,0.5
FUL-004105,ORD-004105,2023-02-08,2023-02-09,2023-02-09,WH-REG-03,Delhivery Express,REG-03,1.4,5,Compliant,2981.28,9.3,0.1
FUL-006197,ORD-006197,2023-02-08,2023-02-10,2023-02-13,WH-REG-01,Delhivery Express,REG-01,5.8,5,Breached,2966.63,5.6,0.74
FUL-000180,ORD-000180,2023-02-09,2023-02-11,2023-02-15,WH-REG-02,Ecom Express,REG-02,6.4,5,Breached,2325.24,8.9,0.53
FUL-001711,ORD-001711,2023-02-09,2023-02-10,2023-02-12,WH-REG-02,FedEx Supply,REG-02,3.0,5,Compliant,1417.55,11.0,0.63
FUL-001847,ORD-001847,2023-02-09,2023-02-10,2023-02-12,WH-REG-04,DHL Freight,REG-04,3.4,5,Compliant,2074.83,11.0,1.25
FUL-001863,ORD-001863,2023-02-09,2023-02-10,2023-02-11,WH-REG-05,FedEx Supply,REG-05,2.9,3,Compliant,1490.23,5.6,0.89
FUL-003321,ORD-003321,2023-02-09,2023-02-10,2023-02-11,WH-REG-05,Ecom Express,REG-05,2.4,5,Compliant,1326.3,8.4,0.73
FUL-003434,ORD-003434,2023-02-09,2023-02-10,2023-02-11,WH-REG-04,Ecom Express,REG-04,2.8,5,Compliant,3635.07,8.3,0.31
FUL-006048,ORD-006048,2023-02-09,2023-02-10,2023-02-13,WH-REG-03,BlueDart Logistics,REG-03,4.6,5,Compliant,1487.62,6.2,0.92
FUL-000505,ORD-000505,2023-02-10,2023-02-11,2023-02-14,WH-REG-02,FedEx Supply,REG-02,4.6,5,Compliant,3365.03,5.6,0.33
FUL-001362,ORD-001362,2023-02-10,2023-02-11,2023-02-14,WH-REG-04,Delhivery Express,REG-04,4.9,5,Compliant,2670.4,6.3,1.12
FUL-003112,ORD-003112,2023-02-10,2023-02-11,2023-02-11,WH-REG-05,FedEx Supply,REG-05,1.5,5,Compliant,2738.28,6.9,1.28
FUL-004156,ORD-004156,2023-02-10,2023-02-12,2023-02-15,WH-REG-05,Delhivery Express,REG-05,5.4,5,Breached,4207.54,7.8,0.61
FUL-004507,ORD-004507,2023-02-10,2023-02-12,2023-02-15,WH-REG-01,Delhivery Express,REG-01,5.3,5,Breached,1936.06,8.5,0.87
FUL-005256,ORD-005256,2023-02-10,2023-02-11,2023-02-12,WH-REG-04,DHL Freight,REG-04,2.4,5,Compliant,3467.31,11.8,0.78
FUL-005774,ORD-005774,2023-02-10,2023-02-11,2023-02-14,WH-REG-04,FedEx Supply,REG-04,4.1,5,Compliant,3784.08,7.5,1.78
FUL-005928,ORD-005928,2023-02-10,2023-02-12,2023-02-16,WH-REG-04,DHL Freight,REG-04,6.0,5,Breached,2991.74,9.9,0.12
FUL-006742,ORD-006742,2023-02-10,2023-02-11,2023-02-14,WH-REG-02,Ecom Express,REG-02,4.4,3,Breached,954.14,8.7,0.44
FUL-007143,ORD-007143,2023-02-10,2023-02-12,2023-02-16,WH-REG-02,Ecom Express,REG-02,6.4,5,Breached,4247.91,9.9,1.66
FUL-002345,ORD-002345,2023-02-11,2023-02-12,2023-02-15,WH-REG-03,FedEx Supply,REG-03,4.8,5,Compliant,2918.48,6.8,1.54
FUL-002987,ORD-002987,2023-02-11,2023-02-12,2023-02-14,WH-REG-01,Ecom Express,REG-01,3.8,5,Compliant,926.99,7.6,0.56
FUL-005057,ORD-005057,2023-02-11,2023-02-12,2023-02-12,WH-REG-02,BlueDart Logistics,REG-02,1.8,5,Compliant,4309.0,10.7,0.64
FUL-005309,ORD-005309,2023-02-11,2023-02-12,2023-02-15,WH-REG-03,BlueDart Logistics,REG-03,4.0,5,Compliant,3022.34,9.2,0.98
FUL-007427,ORD-007427,2023-02-11,2023-02-13,2023-02-16,WH-REG-03,DHL Freight,REG-03,5.7,5,Breached,2241.13,7.9,0.19
FUL-000101,ORD-000101,2023-02-12,2023-02-13,2023-02-16,WH-REG-03,Ecom Express,REG-03,4.6,5,Compliant,1112.47,10.9,0.91
FUL-000276,ORD-000276,2023-02-12,2023-02-15,2023-02-20,WH-REG-04,Ecom Express,REG-04,8.2,5,Breached,1529.3,6.9,0.75
FUL-000331,ORD-000331,2023-02-12,2023-02-13,2023-02-15,WH-REG-02,BlueDart Logistics,REG-02,3.2,5,Compliant,3215.71,5.9,0.47
FUL-001310,ORD-001310,2023-02-12,2023-02-13,2023-02-15,WH-REG-01,BlueDart Logistics,REG-01,3.3,5,Compliant,1102.43,9.6,0.17
FUL-006127,ORD-006127,2023-02-12,2023-02-15,2023-02-20,WH-REG-03,DHL Freight,REG-03,8.8,5,Breached,2068.0,8.1,0.27
FUL-006458,ORD-006458,2023-02-12,2023-02-14,2023-02-17,WH-REG-01,Ecom Express,REG-01,5.6,5,Breached,3680.47,11.3,1.09
FUL-007443,ORD-007443,2023-02-12,2023-02-13,2023-02-13,WH-REG-05,DHL Freight,REG-05,1.7,3,Compliant,3377.41,6.6,1.2
FUL-007953,ORD-007953,2023-02-12,2023-02-13,2023-02-13,WH-REG-01,BlueDart Logistics,REG-01,1.4,5,Compliant,2579.54,7.7,0.44
FUL-008189,ORD-008189,2023-02-12,2023-02-13,2023-02-15,WH-REG-03,DHL Freight,REG-03,3.2,3,Breached,1289.56,10.8,0.33
FUL-003695,ORD-003695,2023-02-13,2023-02-15,2023-02-19,WH-REG-03,Delhivery Express,REG-03,6.0,3,Breached,2907.47,5.9,1.48
FUL-003970,ORD-003970,2023-02-13,2023-02-15,2023-02-18,WH-REG-02,DHL Freight,REG-02,5.2,5,Breached,1595.87,6.0,1.75
FUL-004508,ORD-004508,2023-02-13,2023-02-15,2023-02-18,WH-REG-01,Delhivery Express,REG-01,5.5,5,Breached,1059.57,11.0,1.18
FUL-006122,ORD-006122,2023-02-13,2023-02-14,2023-02-15,WH-REG-01,DHL Freight,REG-01,2.4,3,Compliant,3735.15,8.0,0.95
FUL-006529,ORD-006529,2023-02-13,2023-02-15,2023-02-19,WH-REG-01,DHL Freight,REG-01,6.1,3,Breached,2917.2,11.6,0.89
FUL-008394,ORD-008394,2023-02-13,2023-02-14,2023-02-16,WH-REG-04,Delhivery Express,REG-04,3.2,5,Compliant,1948.32,9.5,0.53
FUL-008471,ORD-008471,2023-02-13,2023-02-14,2023-02-17,WH-REG-03,BlueDart Logistics,REG-03,4.3,5,Compliant,1197.19,11.4,0.65
FUL-000167,ORD-000167,2023-02-14,2023-02-16,2023-02-20,WH-REG-05,BlueDart Logistics,REG-05,6.6,5,Breached,2673.64,6.2,0.46
FUL-000894,ORD-000894,2023-02-14,2023-02-15,2023-02-18,WH-REG-03,FedEx Supply,REG-03,4.8,5,Compliant,4253.26,5.5,0.5
FUL-003129,ORD-003129,2023-02-14,2023-02-15,2023-02-16,WH-REG-03,DHL Freight,REG-03,2.6,3,Compliant,1249.93,9.9,1.0
FUL-004095,ORD-004095,2023-02-14,2023-02-15,2023-02-18,WH-REG-01,Delhivery Express,REG-01,4.7,5,Compliant,2342.99,6.7,1.24
FUL-000816,ORD-000816,2023-02-15,2023-02-17,2023-02-21,WH-REG-03,FedEx Supply,REG-03,6.1,3,Breached,4291.16,7.3,1.36
FUL-001146,ORD-001146,2023-02-15,2023-02-17,2023-02-20,WH-REG-01,BlueDart Logistics,REG-01,5.6,5,Breached,3700.81,8.4,1.47
FUL-002906,ORD-002906,2023-02-15,2023-02-17,2023-02-21,WH-REG-01,Ecom Express,REG-01,6.0,5,Breached,2115.56,7.3,1.79
FUL-003641,ORD-003641,2023-02-15,2023-02-16,2023-02-17,WH-REG-05,Ecom Express,REG-05,2.9,5,Compliant,1439.9,11.9,1.3
FUL-004007,ORD-004007,2023-02-15,2023-02-16,2023-02-16,WH-REG-02,BlueDart Logistics,REG-02,1.9,5,Compliant,1048.48,11.2,1.36
FUL-008259,ORD-008259,2023-02-15,2023-02-16,2023-02-18,WH-REG-01,Delhivery Express,REG-01,3.1,5,Compliant,1550.61,10.8,1.31
FUL-008327,ORD-008327,2023-02-15,2023-02-17,2023-02-21,WH-REG-04,FedEx Supply,REG-04,6.3,5,Breached,4276.84,9.3,1.28
