customer_id,customer_name,customer_segment,region,acquisition_date,purchase_frequency,average_order_value,lifetime_value,retention_status
CUST-00276,Horizon Inc 276,Government,REG-04,2024-01-20,5.2,5811.76,97054.43,Churned
CUST-00277,TechCorp 277,Enterprise,REG-02,2024-07-04,27.2,2837.14,266319.49,Active
CUST-00278,Quantum Labs 278,SMB,REG-04,2024-11-20,14.9,1984.45,61275.46,Active
CUST-00279,Omni Digital 279,SMB,REG-02,2023-10-10,5.4,3563.23,56966.73,Churned
CUST-00280,TechCorp 280,Startup,REG-01,2023-09-04,5.7,853.14,6211.02,Active
CUST-00281,Synergy Systems 281,Mid-Market,REG-01,2024-02-16,19.8,4778.32,277690.75,Active
CUST-00282,Horizon Inc 282,Startup,REG-03,2023-08-28,16.7,3060.31,98814.63,Active
CUST-00283,TechCorp 283,Mid-Market,REG-03,2025-06-16,9.2,5621.49,88354.44,Active
CUST-00284,TechCorp 284,Startup,REG-05,2025-06-19,15.2,1112.97,46710.35,Active
CUST-00285,Synergy Systems 285,SMB,REG-04,2025-03-15,11.4,2937.08,71619.39,Active
CUST-00286,TechCorp 286,Startup,REG-04,2023-09-04,17.3,1552.58,75943.64,Active
CUST-00287,Horizon Inc 287,Startup,REG-04,2025-09-18,9.5,2354.97,46833.19,Active
CUST-00288,Omni Digital 288,Enterprise,REG-04,2025-05-17,26.0,7124.17,575622.22,Churned
CUST-00289,Starlight Media 289,Startup,REG-05,2023-02-10,17.7,1158.57,60533.73,Active
CUST-00290,Vanguard Solutions 290,Mid-Market,REG-04,2023-08-02,35.3,3330.75,399891.29,Churned
CUST-00291,Starlight Media 291,Enterprise,REG-04,2025-07-25,19.1,7846.22,250327.86,Active
CUST-00292,Quantum Labs 292,SMB,REG-03,2024-01-25,10.4,2770.52,55015.49,Active
CUST-00293,Horizon Inc 293,Government,REG-01,2025-04-02,29.5,3214.82,296971.44,Active
CUST-00294,Innovate X 294,SMB,REG-04,2023-02-16,12.1,1274.46,23680.78,Active
CUST-00295,Quantum Labs 295,Startup,REG-04,2023-10-30,4.7,1654.53,16125.16,Active
CUST-00296,Quantum Labs 296,Startup,REG-03,2023-09-21,15.7,2210.17,99386.21,Active
CUST-00297,TechCorp 297,Mid-Market,REG-03,2023-06-23,9.0,4825.82,70504.21,Active
CUST-00298,Omni Digital 298,Startup,REG-01,2025-05-09,17.2,3808.16,179267.63,Active
CUST-00299,Innovate X 299,Mid-Market,REG-02,2023-03-11,29.5,1063.99,74174.98,Active
CUST-00300,Starlight Media 300,Startup,REG-04,2024-11-06,10.8,523.14,13948.39,Churned
CUST-00301,Synergy Systems 301,SMB,REG-05,2025-09-27,7.2,2257.76,45598.95,Active
CUST-00302,Nexus Dynamic 302,Enterprise,REG-01,2024-06-20,14.0,3515.29,118647.66,Active
CUST-00303,Nexus Dynamic 303,Government,REG-01,2024-01-18,28.9,3159.74,160660.23,Active
CUST-00304,Synergy Systems 304,Enterprise,REG-01,2023-04-06,27.9,5460.28,349595.78,Active
CUST-00305,Apex Global 305,Enterprise,REG-04,2025-05-15,29.4,9735.95,716013.16,Active
CUST-00306,TechCorp 306,Startup,REG-01,2023-08-24,5.8,3538.41,66522.02,Active
CUST-00307,TechCorp 307,Enterprise,REG-03,2025-07-09,35.3,8410.15,478720.81,Active
CUST-00308,Synergy Systems 308,Mid-Market,REG-05,2023-05-28,31.1,5988.98,394135.46,Churned
CUST-00309,Synergy Systems 309,Startup,REG-02,2024-08-03,17.0,1862.05,103258.41,Active
CUST-00310,Horizon Inc 310,Enterprise,REG-05,2025-02-02,58.6,2063.81,266707.72,Active
CUST-00311,Quantum Labs 311,Startup,REG-05,2025-09-04,12.7,3891.22,96398.99,Active
CUST-00312,Omni Digital 312,Government,REG-02,2023-12-31,17.9,2720.99,79253.81,Active
CUST-00313,Synergy Systems 313,Enterprise,REG-05,2023-10-30,49.1,8987.64,612818.21,Active
CUST-00314,Nexus Dynamic 314,Government,REG-03,2024-01-05,5.9,777.27,8754.54,Active
CUST-00315,TechCorp 315,Enterprise,REG-02,2023-03-31,16.1,6212.86,247657.16,Active
CUST-00316,Nexus Dynamic 316,Enterprise,REG-03,2024-07-21,11.0,7779.46,166543.36,Active
CUST-00317,Innovate X 317,Government,REG-04,2025-03-08,5.3,5480.96,95338.45,Active
CUST-00318,Apex Global 318,Startup,REG-02,2024-12-02,8.9,985.94,16607.33,Active
CUST-00319,Vanguard Solutions 319,Mid-Market,REG-04,2023-10-10,19.2,4389.62,116047.71,Active
CUST-00320,Horizon Inc 320,Government,REG-05,2024-09-23,8.3,1311.6,20691.7,Active
CUST-00321,Innovate X 321,Startup,REG-04,2025-04-03,17.5,2040.78,78227.8,Active
CUST-00322,Omni Digital 322,Mid-Market,REG-03,2023-11-25,25.7,5867.05,347061.04,Active
CUST-00323,Omni Digital 323,SMB,REG-03,2025-01-22,14.5,2218.53,81210.56,Active
CUST-00324,Starlight Media 324,SMB,REG-04,2024-01-09,4.0,2473.48,25349.43,Active
CUST-00325,Omni Digital 325,Enterprise,REG-04,2025-08-23,44.3,6103.78,505659.94,Active
CUST-00326,Omni Digital 326,Government,REG-02,2024-10-10,11.2,2076.58,36154.77,Active
CUST-00327,Omni Digital 327,Enterprise,REG-04,2024-09-04,31.9,5708.45,430703.52,Active
CUST-00328,Apex Global 328,Startup,REG-01,2025-03-20,19.4,2955.72,175938.32,Active
CUST-00329,Omni Digital 329,Enterprise,REG-02,2024-11-04,41.9,3246.55,354925.08,Active
CUST-00330,Innovate X 330,SMB,REG-04,2023-04-19,2.2,1405.58,7342.78,Active
CUST-00331,Synergy Systems 331,Startup,REG-02,2024-04-01,8.7,2120.72,50977.67,Active
CUST-00332,Synergy Systems 332,SMB,REG-01,2024-05-09,3.9,1955.91,26026.71,Churned
CUST-00333,Quantum Labs 333,SMB,REG-03,2023-12-18,10.2,1224.04,28849.94,Active
CUST-00334,Apex Global 334,Government,REG-03,2023-03-10,11.1,5003.48,81347.21,Active
CUST-00335,Vanguard Solutions 335,Mid-Market,REG-02,2024-06-12,10.3,2120.95,54344.72,Active
CUST-00336,Vanguard Solutions 336,Government,REG-02,2023-07-10,20.3,3018.71,77650.24,Active
CUST-00337,Apex Global 337,Government,REG-05,2024-03-15,13.5,4449.86,100520.59,Active
CUST-00338,Nexus Dynamic 338,Startup,REG-01,2025-03-29,17.7,1154.36,39837.94,Active
CUST-00339,Horizon Inc 339,Government,REG-05,2025-09-16,20.3,3884.1,205476.62,Active
CUST-00340,Innovate X 340,SMB,REG-04,2024-09-24,5.1,2857.56,44324.17,Active
CUST-00341,Starlight Media 341,Enterprise,REG-02,2023-11-17,12.4,4706.49,94602.47,Active
CUST-00342,Synergy Systems 342,Government,REG-04,2024-09-02,6.7,2764.48,30139.65,Active
CUST-00343,Horizon Inc 343,Startup,REG-02,2024-05-16,7.2,1154.85,26080.3,Active
CUST-00344,Omni Digital 344,Enterprise,REG-04,2023-05-20,16.5,5531.41,227407.55,Active
CUST-00345,Vanguard Solutions 345,Government,REG-04,2024-12-28,25.7,3315.67,118457.82,Churned
CUST-00346,Quantum Labs 346,SMB,REG-01,2023-10-09,6.0,1510.35,27147.36,Active
CUST-00347,Starlight Media 347,Startup,REG-05,2023-04-26,12.3,1437.61,43307.24,Active
CUST-00348,Vanguard Solutions 348,Enterprise,REG-04,2024-07-13,17.8,5964.12,307100.75,Active
CUST-00349,Apex Global 349,SMB,REG-01,2024-04-05,6.7,3517.7,32997.46,Active
CUST-00350,Omni Digital 350,Mid-Market,REG-02,2025-04-10,30.6,5823.94,566789.38,Active
CUST-00351,Starlight Media 351,Mid-Market,REG-05,2023-05-23,32.3,6694.71,660072.79,Active
CUST-00352,Starlight Media 352,SMB,REG-05,2024-07-05,5.0,3926.5,36772.85,Active
CUST-00353,Synergy Systems 353,Enterprise,REG-02,2025-09-12,46.5,5821.76,361767.81,Active
CUST-00354,Quantum Labs 354,Mid-Market,REG-02,2023-05-30,29.6,6799.37,594000.59,Active
CUST-00355,Apex Global 355,Mid-Market,REG-05,2024-10-09,13.7,3899.58,119647.92,Active
CUST-00356,Horizon Inc 356,Government,REG-05,2025-02-06,10.5,5665.76,121887.88,Active
CUST-00357,Horizon Inc 357,Startup,REG-01,2025-06-08,15.9,3064.53,140386.67,Active
CUST-00358,Nexus Dynamic 358,Enterprise,REG-05,2024-02-12,17.8,6011.25,180537.07,Active
CUST-00359,TechCorp 359,SMB,REG-05,2024-08-14,4.4,3483.48,46182.7,Active
CUST-00360,Quantum Labs 360,Enterprise,REG-01,2024-10-03,48.3,6325.61,453935.31,Active
CUST-00361,Nexus Dynamic 361,Government,REG-01,2025-09-08,14.6,5977.39,287260.78,Active
CUST-00362,Synergy Systems 362,Mid-Market,REG-03,2023-04-06,27.6,2752.72,156147.06,Active
CUST-00363,Apex Global 363,Enterprise,REG-04,2024-10-02,22.5,8844.13,345955.34,Active
CUST-00364,TechCorp 364,Enterprise,REG-02,2024-05-03,10.2,7733.63,188902.9,Active
CUST-00365,Apex Global 365,SMB,REG-01,2025-05-30,9.6,962.61,12594.68,Active
CUST-00366,Synergy Systems 366,Enterprise,REG-03,2024-01-12,53.6,2939.86,469413.94,Active
CUST-00367,Vanguard Solutions 367,Mid-Market,REG-01,2024-06-27,24.3,5272.23,202097.62,Active
CUST-00368,Apex Global 368,Mid-Market,REG-04,2024-09-22,28.7,7019.74,281928.74,Churned
CUST-00369,Apex Global 369,Startup,REG-04,2023-12-26,19.3,1600.76,47009.62,Active
CUST-00370,Nexus Dynamic 370,Mid-Market,REG-05,2024-09-07,25.6,5253.15,402316.34,Active
CUST-00371,Vanguard Solutions 371,Mid-Market,REG-05,2024-09-13,22.3,6234.91,261357.15,Churned
CUST-00372,TechCorp 372,Government,REG-04,2023-04-26,9.5,4099.93,53100.7,Active
CUST-00373,Synergy Systems 373,SMB,REG-03,2023-05-16,9.0,3436.41,67050.8,Active
CUST-00374,Omni Digital 374,Government,REG-01,2023-01-18,18.9,822.42,26365.42,Active
CUST-00375,Starlight Media 375,Startup,REG-03,2024-10-05,14.8,3184.89,102484.99,Active
CUST-00376,Synergy Systems 376,Startup,REG-05,2023-06-06,7.0,1584.67,26356.24,Active
CUST-00377,Nexus Dynamic 377,Startup,REG-03,2024-02-05,12.6,3171.28,107672.41,Active
CUST-00378,TechCorp 378,Government,REG-02,2023-03-01,9.6,5604.3,78914.06,Active
CUST-00379,Horizon Inc 379,SMB,REG-02,2023-05-03,2.2,980.24,2644.13,Active
CUST-00380,Nexus Dynamic 380,Startup,REG-05,2025-03-12,16.8,1407.36,48594.78,Active
CUST-00381,Innovate X 381,Enterprise,REG-01,2023-12-10,49.6,4355.8,290995.82,Active
CUST-00382,Synergy Systems 382,Enterprise,REG-04,2024-04-11,33.6,2082.11,222226.36,Active
CUST-00383,TechCorp 383,SMB,REG-01,2025-07-04,12.3,3029.72,64295.39,Active
CUST-00384,TechCorp 384,Enterprise,REG-02,2023-02-17,31.5,5521.28,268740.76,Active
CUST-00385,Apex Global 385,Startup,REG-04,2023-08-18,7.8,1956.9,43603.58,Active
CUST-00386,TechCorp 386,Startup,REG-03,2023-05-03,11.0,3656.79,64861.99,Active
CUST-00387,Starlight Media 387,Government,REG-01,2025-06-17,15.6,2232.11,109447.26,Active
CUST-00388,Quantum Labs 388,Government,REG-01,2024-01-13,8.4,3709.99,59180.01,Active
CUST-00389,Vanguard Solutions 389,SMB,REG-05,2025-09-22,10.9,3204.15,57608.18,Active
CUST-00390,TechCorp 390,Mid-Market,REG-01,2025-08-12,18.8,2630.98,98765.31,Active
CUST-00391,Starlight Media 391,SMB,REG-01,2025-02-16,13.8,3471.52,137617.32,Churned
CUST-00392,TechCorp 392,Mid-Market,REG-04,2024-05-18,38.6,7807.91,460353.73,Active
CUST-00393,Apex Global 393,Mid-Market,REG-05,2024-02-27,29.2,3607.44,362515.61,Churned
CUST-00394,Synergy Systems 394,Startup,REG-02,2024-10-14,16.8,761.91,32076.86,Active
CUST-00395,Horizon Inc 395,Mid-Market,REG-03,2023-09-25,34.6,7482.29,544644.67,Active
CUST-00396,Apex Global 396,SMB,REG-04,2023-10-06,6.2,3802.44,35670.52,Active
CUST-00397,Vanguard Solutions 397,Mid-Market,REG-01,2023-06-18,20.2,3198.23,95465.34,Active
CUST-00398,Innovate X 398,Government,REG-03,2024-04-19,10.2,1379.55,21986.79,Active
CUST-00399,Omni Digital 399,Enterprise,REG-02,2025-05-05,52.3,3057.4,453428.08,Active
CUST-00400,Quantum Labs 400,Startup,REG-01,2024-11-24,7.4,3370.31,39901.87,Active
CUST-00401,TechCorp 401,Startup,REG-05,2023-09-13,3.7,856.68,9590.81,Churned
CUST-00402,Innovate X 402,Mid-Market,REG-02,2023-07-22,33.7,3605.68,321966.9,Active
CUST-00403,Quantum Labs 403,Startup,REG-03,2025-07-28,16.6,576.3,12898.48,Active
CUST-00404,TechCorp 404,Mid-Market,REG-01,2025-07-15,34.5,6662.21,340589.3,Active
CUST-00405,Synergy Systems 405,Mid-Market,REG-05,2024-03-19,33.6,3764.99,160382.52,Active
CUST-00406,Innovate X 406,SMB,REG-02,2025-07-19,5.4,1479.49,25820.24,Churned
CUST-00407,Nexus Dynamic 407,Startup,REG-02,2024-10-24,7.3,1941.97,34967.23,Churned
CUST-00408,Starlight Media 408,Government,REG-02,2024-03-05,8.4,5394.43,109176.4,Active
CUST-00409,Innovate X 409,Enterprise,REG-04,2025-03-11,44.5,6536.69,871862.95,Active
CUST-00410,Nexus Dynamic 410,Startup,REG-03,2024-02-02,6.9,591.22,10497.84,Churned
CUST-00411,Vanguard Solutions 411,Enterprise,REG-04,2024-06-26,25.3,7631.88,335073.33,Active
CUST-00412,Vanguard Solutions 412,Mid-Market,REG-03,2024-06-30,33.4,7420.82,329298.17,Active
CUST-00413,Horizon Inc 413,Startup,REG-04,2023-12-30,18.8,3970.4,119395.12,Active
CUST-00414,Vanguard Solutions 414,SMB,REG-05,2023-01-29,14.7,1730.89,63752.65,Churned
CUST-00415,TechCorp 415,Government,REG-05,2023-11-13,7.7,949.31,9715.94,Active
CUST-00416,Synergy Systems 416,Startup,REG-04,2023-01-01,8.0,2649.47,64749.33,Active
CUST-00417,Starlight Media 417,SMB,REG-01,2023-01-23,4.7,2966.44,21273.13,Churned
CUST-00418,Horizon Inc 418,SMB,REG-01,2024-01-18,14.7,2817.49,105524.08,Active
CUST-00419,Synergy Systems 419,Mid-Market,REG-02,2025-01-19,38.2,6542.9,852171.98,Active
CUST-00420,Nexus Dynamic 420,Startup,REG-05,2025-03-16,8.4,2829.36,73040.65,Active
CUST-00421,Innovate X 421,Mid-Market,REG-02,2025-01-16,4.1,5914.06,61043.93,Active
CUST-00422,Apex Global 422,Enterprise,REG-02,2024-09-08,23.2,9992.47,604177.69,Active
CUST-00423,Apex Global 423,Government,REG-02,2023-12-06,23.1,1999.48,159786.11,Active
CUST-00424,Apex Global 424,SMB,REG-04,2023-01-12,6.8,1373.39,12663.08,Active
CUST-00425,Omni Digital 425,Enterprise,REG-01,2024-01-31,29.7,5906.36,277614.15,Active
CUST-00426,Vanguard Solutions 426,SMB,REG-05,2024-01-20,3.8,2178.21,26382.05,Active
CUST-00427,Apex Global 427,Mid-Market,REG-04,2023-03-17,32.8,1233.89,50434.86,Active
CUST-00428,Apex Global 428,Enterprise,REG-03,2023-06-24,53.9,3189.5,235952.99,Active
CUST-00429,Innovate X 429,SMB,REG-05,2024-09-20,18.1,2965.77,117669.86,Active
CUST-00430,Starlight Media 430,Government,REG-02,2023-02-24,5.7,1829.14,17067.14,Active
CUST-00431,Synergy Systems 431,SMB,REG-03,2023-11-01,6.3,673.72,10675.06,Active
CUST-00432,Vanguard Solutions 432,Enterprise,REG-03,2023-01-04,29.1,4592.77,363880.64,Active
CUST-00433,Nexus Dynamic 433,Enterprise,REG-01,2023-07-31,15.2,4564.02,96321.3,Active
CUST-00434,Horizon Inc 434,Government,REG-04,2024-05-15,27.2,2141.27,155874.09,Active
CUST-00435,Nexus Dynamic 435,Government,REG-03,2023-07-11,15.0,2132.3,72593.09,Active
CUST-00436,Starlight Media 436,Startup,REG-01,2023-06-04,15.5,2836.14,61417.93,Active
CUST-00437,Starlight Media 437,Government,REG-05,2023-08-21,17.9,5164.19,284927.69,Active
CUST-00438,TechCorp 438,Government,REG-05,2025-06-21,9.4,2318.97,45951.95,Active
CUST-00439,Quantum Labs 439,Startup,REG-05,2025-07-11,11.3,2500.2,97762.31,Churned
CUST-00440,Omni Digital 440,Mid-Market,REG-02,2025-09-22,11.6,2349.08,35373.84,Churned
CUST-00441,Apex Global 441,Mid-Market,REG-02,2025-05-04,25.4,3238.25,236254.16,Active
CUST-00442,TechCorp 442,Government,REG-05,2024-02-11,17.9,5247.28,224980.08,Active
CUST-00443,Innovate X 443,Startup,REG-05,2024-06-19,16.1,893.82,22221.49,Active
CUST-00444,Omni Digital 444,Enterprise,REG-01,2024-07-30,48.1,9750.33,1498516.41,Active
CUST-00445,Synergy Systems 445,SMB,REG-04,2024-11-01,10.7,2631.37,36212.99,Active
CUST-00446,Vanguard Solutions 446,Startup,REG-05,2024-11-28,14.5,635.74,29922.57,Active
CUST-00447,Nexus Dynamic 447,Enterprise,REG-04,2025-07-31,20.5,5410.63,219294.92,Active
CUST-00448,Quantum Labs 448,SMB,REG-04,2025-05-28,14.5,843.76,39131.75,Churned
CUST-00449,Omni Digital 449,SMB,REG-03,2025-01-16,9.5,2759.44,42788.97,Active
CUST-00450,Starlight Media 450,Government,REG-05,2025-06-07,13.1,1045.08,41351.31,Churned
CUST-00451,Vanguard Solutions 451,Government,REG-02,2025-03-10,26.0,5366.5,176724.75,Active
CUST-00452,Quantum Labs 452,Enterprise,REG-02,2023-02-03,30.6,11139.33,961459.38,Active
CUST-00453,Quantum Labs 453,Startup,REG-04,2024-10-12,18.6,2884.11,94224.2,Active
CUST-00454,Apex Global 454,Mid-Market,REG-04,2024-08-23,23.8,3409.74,253729.55,Active
CUST-00455,Vanguard Solutions 455,SMB,REG-01,2024-01-31,2.9,3488.37,30284.17,Active
CUST-00456,TechCorp 456,Mid-Market,REG-02,2023-10-03,27.5,4592.97,402747.63,Active
CUST-00457,Nexus Dynamic 457,Government,REG-02,2024-10-24,7.7,4954.54,65414.63,Active
CUST-00458,Starlight Media 458,SMB,REG-04,2025-07-05,8.8,1720.48,26943.5,Active
CUST-00459,Horizon Inc 459,Startup,REG-04,2024-08-21,3.8,2290.3,23702.28,Active
CUST-00460,Nexus Dynamic 460,Startup,REG-05,2024-09-15,7.1,2895.45,47447.13,Active
CUST-00461,Starlight Media 461,SMB,REG-03,2023-09-25,13.8,3832.66,142718.85,Active
CUST-00462,Synergy Systems 462,Mid-Market,REG-01,2025-04-04,34.9,6670.2,495709.12,Active
CUST-00463,Innovate X 463,Enterprise,REG-04,2023-10-30,20.0,5894.94,246766.0,Churned
CUST-00464,Horizon Inc 464,Mid-Market,REG-03,2025-01-13,29.7,5804.23,459945.77,Active
CUST-00465,Quantum Labs 465,Startup,REG-03,2025-05-15,5.1,2801.65,35492.0,Active
CUST-00466,Horizon Inc 466,Mid-Market,REG-03,2025-01-12,33.1,6340.43,340208.41,Active
CUST-00467,Horizon Inc 467,Enterprise,REG-02,2023-12-30,18.1,10650.04,417740.08,Active
CUST-00468,Innovate X 468,SMB,REG-05,2023-10-29,10.3,912.24,12435.3,Active
CUST-00469,Nexus Dynamic 469,Startup,REG-01,2024-04-28,18.0,2251.67,129503.46,Active
CUST-00470,Innovate X 470,Government,REG-01,2025-06-10,26.1,1471.17,63766.1,Active
CUST-00471,Synergy Systems 471,Government,REG-02,2023-11-20,26.3,1696.87,61848.0,Active
CUST-00472,Synergy Systems 472,SMB,REG-01,2023-01-05,10.1,1232.84,37095.4,Active
CUST-00473,Omni Digital 473,Government,REG-01,2023-05-13,19.6,4075.81,169981.57,Active
CUST-00474,Starlight Media 474,Enterprise,REG-01,2024-06-30,16.8,5417.56,112164.84,Active
CUST-00475,Nexus Dynamic 475,Mid-Market,REG-01,2024-11-23,4.1,6135.22,43275.91,Active
CUST-00476,Nexus Dynamic 476,Mid-Market,REG-01,2024-01-28,22.1,3142.81,93776.86,Churned
CUST-00477,Quantum Labs 477,Government,REG-05,2024-09-02,17.2,3026.74,144705.48,Churned
CUST-00478,Synergy Systems 478,SMB,REG-02,2023-06-18,19.1,3713.72,150929.28,Active
CUST-00479,Omni Digital 479,Mid-Market,REG-01,2024-08-26,22.2,1862.13,117219.75,Active
CUST-00480,TechCorp 480,SMB,REG-05,2024-09-30,2.9,3981.38,31434.35,Active
CUST-00481,Vanguard Solutions 481,Enterprise,REG-01,2024-03-02,30.0,2797.75,149508.8,Active
CUST-00482,Synergy Systems 482,Enterprise,REG-03,2024-03-06,41.7,8456.07,642099.06,Active
CUST-00483,Vanguard Solutions 483,Government,REG-01,2024-06-07,22.4,1368.11,44810.97,Churned
CUST-00484,Nexus Dynamic 484,Startup,REG-02,2025-03-07,6.7,2331.01,25985.6,Active
CUST-00485,TechCorp 485,Mid-Market,REG-01,2024-07-15,21.9,2453.86,179822.48,Active
CUST-00486,Starlight Media 486,Enterprise,REG-01,2025-07-17,12.0,7528.6,211081.4,Active
CUST-00487,Quantum Labs 487,Enterprise,REG-01,2025-07-15,19.8,3927.18,270126.55,Active
CUST-00488,Horizon Inc 488,Enterprise,REG-01,2025-04-12,15.4,1914.17,55074.29,Active
CUST-00489,Synergy Systems 489,Government,REG-01,2023-04-08,26.0,5424.03,172367.02,Churned
CUST-00490,Horizon Inc 490,SMB,REG-03,2025-07-04,9.9,2676.32,85328.81,Churned
CUST-00491,Quantum Labs 491,Mid-Market,REG-01,2024-02-15,18.4,4195.77,241035.14,Active
CUST-00492,Apex Global 492,Government,REG-02,2023-04-26,6.6,4563.66,104143.73,Active
CUST-00493,Horizon Inc 493,Government,REG-05,2024-05-09,24.7,4311.56,172192.55,Active
CUST-00494,Quantum Labs 494,Startup,REG-01,2025-06-02,14.3,3434.88,168915.69,Churned
CUST-00495,Starlight Media 495,Enterprise,REG-04,2024-03-27,8.5,4246.94,69409.23,Active
CUST-00496,Innovate X 496,Startup,REG-05,2023-08-18,19.6,2844.46,110281.4,Active
CUST-00497,Synergy Systems 497,Enterprise,REG-04,2024-11-08,45.2,6560.26,808482.23,Active
CUST-00498,Quantum Labs 498,Startup,REG-05,2023-02-25,2.2,3770.3,19598.67,Active
CUST-00499,Vanguard Solutions 499,Mid-Market,REG-01,2025-02-08,21.7,2686.24,200017.27,Churned
CUST-00500,Apex Global 500,Startup,REG-04,2024-02-17,16.7,775.91,28787.27,Active
CUST-00501,Omni Digital 501,Government,REG-04,2023-11-20,6.2,3361.21,56324.13,Churned
CUST-00502,Nexus Dynamic 502,Enterprise,REG-05,2024-07-16,6.0,2454.4,38136.48,Active
CUST-00503,Vanguard Solutions 503,Startup,REG-05,2023-07-31,13.8,2096.73,57405.77,Active
CUST-00504,Quantum Labs 504,Government,REG-03,2024-07-27,23.7,3899.74,263252.07,Active
CUST-00505,Nexus Dynamic 505,Enterprise,REG-01,2025-02-16,41.6,1523.07,127785.11,Active
CUST-00506,Omni Digital 506,Startup,REG-05,2024-01-18,14.6,660.22,15206.41,Churned
CUST-00507,Vanguard Solutions 507,Enterprise,REG-03,2024-09-17,16.6,2767.83,145191.45,Active
CUST-00508,Quantum Labs 508,SMB,REG-01,2025-02-14,9.5,3743.19,111167.64,Active
CUST-00509,Starlight Media 509,Government,REG-05,2025-09-06,16.6,5810.24,116702.22,Active
CUST-00510,Synergy Systems 510,Government,REG-05,2024-05-09,28.0,4850.68,447308.79,Active
CUST-00511,Omni Digital 511,Mid-Market,REG-01,2024-02-01,27.7,5243.13,281790.27,Active
CUST-00512,Synergy Systems 512,Startup,REG-02,2023-10-08,9.2,1700.01,29350.18,Active
CUST-00513,Horizon Inc 513,Government,REG-05,2024-12-17,26.9,3439.55,290439.09,Active
CUST-00514,Synergy Systems 514,Startup,REG-02,2023-07-25,5.8,3000.35,48363.83,Active
CUST-00515,Quantum Labs 515,Mid-Market,REG-05,2024-07-09,29.0,3256.67,138400.43,Active
CUST-00516,Nexus Dynamic 516,Startup,REG-05,2025-08-23,14.0,1961.17,80175.32,Active
CUST-00517,Nexus Dynamic 517,Government,REG-01,2024-06-19,5.9,2749.57,21446.9,Churned
CUST-00518,Starlight Media 518,Mid-Market,REG-03,2024-11-30,13.0,6875.67,249234.69,Active
CUST-00519,Vanguard Solutions 519,Enterprise,REG-03,2025-04-13,30.4,7969.14,667118.85,Active
CUST-00520,TechCorp 520,Startup,REG-04,2023-09-01,11.2,3288.92,103180.89,Active
CUST-00521,TechCorp 521,Government,REG-04,2024-03-02,28.8,5873.07,324605.75,Active
CUST-00522,Horizon Inc 522,SMB,REG-02,2024-09-27,17.6,3511.56,137144.77,Active
CUST-00523,Synergy Systems 523,Startup,REG-05,2025-01-26,12.9,3216.51,141817.47,Active
CUST-00524,Starlight Media 524,Enterprise,REG-02,2025-09-12,15.4,6895.39,219551.71,Active
CUST-00525,Synergy Systems 525,SMB,REG-02,2023-06-14,12.5,1392.56,34122.84,Active
CUST-00526,Nexus Dynamic 526,Enterprise,REG-02,2025-08-08,23.4,2033.98,159180.89,Active
CUST-00527,Synergy Systems 527,Government,REG-05,2024-07-17,12.7,4866.17,119341.17,Active
CUST-00528,Vanguard Solutions 528,Startup,REG-01,2025-03-16,11.1,1955.76,52865.23,Churned
CUST-00529,Starlight Media 529,Mid-Market,REG-03,2023-12-06,17.0,2529.12,126023.11,Active
CUST-00530,Vanguard Solutions 530,Enterprise,REG-01,2024-11-15,24.7,4023.65,266072.06,Active
CUST-00531,Nexus Dynamic 531,Enterprise,REG-03,2024-01-26,55.5,11422.37,1323362.24,Active
CUST-00532,Nexus Dynamic 532,Enterprise,REG-05,2025-04-21,47.6,6900.25,778461.18,Active
