campaign_id,campaign_name,campaign_date,channel,campaign_cost,impressions,clicks,leads,conversions,customers_acquired,revenue_generated
CAMP-00221,Partner Referrals Campaign 2023-03-16,2023-03-16,Partner Referrals,2671.03,82609,5782,577,81,68,287015.9
CAMP-00222,SEO Content Campaign 2023-03-16,2023-03-16,SEO Content,2825.76,23556,1435,226,36,21,43747.57
CAMP-00223,Google Ads Campaign 2023-03-16,2023-03-16,Google Ads,920.15,99416,5786,343,72,45,161090.7
CAMP-00224,Email Campaigns Campaign 2023-03-17,2023-03-17,Email Campaigns,1557.57,41650,2065,140,26,17,26417.47
CAMP-00225,Partner Referrals Campaign 2023-03-17,2023-03-17,Partner Referrals,1474.84,51026,3645,603,146,96,115620.7
CAMP-00226,Google Ads Campaign 2023-03-17,2023-03-17,Google Ads,380.62,47208,3010,598,88,73,169657.7
CAMP-00227,LinkedIn Ads Campaign 2023-03-18,2023-03-18,LinkedIn Ads,766.11,21791,1173,205,73,67,245383.33
CAMP-00228,SEO Content Campaign 2023-03-18,2023-03-18,SEO Content,3031.84,30041,1428,154,33,31,58660.33
CAMP-00229,Email Campaigns Campaign 2023-03-18,2023-03-18,Email Campaigns,2869.01,56320,2827,462,149,95,95675.76
CAMP-00230,Events & Webinars Campaign 2023-03-18,2023-03-18,Events & Webinars,2552.87,61535,2274,125,39,35,80868.97
CAMP-00231,Google Ads Campaign 2023-03-19,2023-03-19,Google Ads,3152.25,27170,742,103,39,25,100407.49
CAMP-00232,SEO Content Campaign 2023-03-19,2023-03-19,SEO Content,856.47,20549,1379,85,19,13,18193.59
CAMP-00233,Google Ads Campaign 2023-03-20,2023-03-20,Google Ads,3401.06,91419,3758,432,103,97,239427.29
CAMP-00234,Events & Webinars Campaign 2023-03-20,2023-03-20,Events & Webinars,2480.82,47073,1788,170,65,46,44083.26
CAMP-00235,SEO Content Campaign 2023-03-20,2023-03-20,SEO Content,1831.98,72532,1535,230,44,28,98858.44
CAMP-00236,SEO Content Campaign 2023-03-21,2023-03-21,SEO Content,3391.73,10258,229,43,8,5,16889.9
CAMP-00237,Google Ads Campaign 2023-03-21,2023-03-21,Google Ads,1990.65,72306,2305,193,68,52,225306.78
CAMP-00238,Email Campaigns Campaign 2023-03-22,2023-03-22,Email Campaigns,2918.33,86670,1892,111,19,11,47855.68
CAMP-00239,Google Ads Campaign 2023-03-22,2023-03-22,Google Ads,3387.75,6756,529,86,10,6,18745.34
CAMP-00240,SEO Content Campaign 2023-03-22,2023-03-22,SEO Content,1503.04,39881,1288,149,58,40,42960.51
CAMP-00241,SEO Content Campaign 2023-03-23,2023-03-23,SEO Content,2539.71,8554,456,67,25,19,21183.75
CAMP-00242,Events & Webinars Campaign 2023-03-23,2023-03-23,Events & Webinars,3365.99,66527,3501,397,76,65,151471.5
CAMP-00243,Google Ads Campaign 2023-03-24,2023-03-24,Google Ads,1777.96,89518,5726,357,49,33,68393.28
CAMP-00244,Email Campaigns Campaign 2023-03-24,2023-03-24,Email Campaigns,2613.48,83752,2098,384,42,32,70052.33
CAMP-00245,Google Ads Campaign 2023-03-25,2023-03-25,Google Ads,2253.75,89407,5229,676,99,63,110705.99
CAMP-00246,Events & Webinars Campaign 2023-03-25,2023-03-25,Events & Webinars,2404.31,64025,3573,438,155,136,551079.41
CAMP-00247,LinkedIn Ads Campaign 2023-03-25,2023-03-25,LinkedIn Ads,2981.13,42371,1719,142,49,38,63718.86
CAMP-00248,SEO Content Campaign 2023-03-25,2023-03-25,SEO Content,3458.58,62266,3390,522,82,60,124293.41
CAMP-00249,Google Ads Campaign 2023-03-26,2023-03-26,Google Ads,2490.13,10817,588,74,28,22,64831.19
CAMP-00250,LinkedIn Ads Campaign 2023-03-26,2023-03-26,LinkedIn Ads,1032.69,31038,2187,352,74,56,150957.34
CAMP-00251,LinkedIn Ads Campaign 2023-03-27,2023-03-27,LinkedIn Ads,2227.74,6443,225,31,3,2,6584.95
CAMP-00252,Partner Referrals Campaign 2023-03-27,2023-03-27,Partner Referrals,1179.52,15533,857,158,23,22,32179.06
CAMP-00253,Google Ads Campaign 2023-03-27,2023-03-27,Google Ads,599.83,54202,3449,576,195,131,314453.28
CAMP-00254,Events & Webinars Campaign 2023-03-28,2023-03-28,Events & Webinars,2083.4,47683,1732,235,72,66,175484.06
CAMP-00255,Partner Referrals Campaign 2023-03-28,2023-03-28,Partner Referrals,2725.8,31327,2263,369,42,38,84849.4
CAMP-00256,Email Campaigns Campaign 2023-03-28,2023-03-28,Email Campaigns,1692.87,56738,4023,232,65,52,107349.27
CAMP-00257,Google Ads Campaign 2023-03-29,2023-03-29,Google Ads,2416.73,88696,3322,235,53,38,122240.77
CAMP-00258,Partner Referrals Campaign 2023-03-29,2023-03-29,Partner Referrals,3474.33,90049,6026,819,193,159,623622.31
CAMP-00259,LinkedIn Ads Campaign 2023-03-30,2023-03-30,LinkedIn Ads,1172.81,49464,3774,728,278,207,728028.59
CAMP-00260,Events & Webinars Campaign 2023-03-30,2023-03-30,Events & Webinars,431.85,6836,228,42,7,6,23786.03
CAMP-00261,Email Campaigns Campaign 2023-03-30,2023-03-30,Email Campaigns,2629.4,48377,1349,134,26,25,23271.61
CAMP-00262,LinkedIn Ads Campaign 2023-03-31,2023-03-31,LinkedIn Ads,2604.61,71842,5612,722,136,104,124731.07
CAMP-00263,Partner Referrals Campaign 2023-03-31,2023-03-31,Partner Referrals,3352.83,92586,3339,195,68,58,219889.91
CAMP-00264,Events & Webinars Campaign 2023-03-31,2023-03-31,Events & Webinars,1449.32,7539,442,42,9,5,12772.95
CAMP-00265,Email Campaigns Campaign 2023-03-31,2023-03-31,Email Campaigns,2251.86,41648,1737,134,32,22,18803.03
CAMP-00266,Email Campaigns Campaign 2023-04-01,2023-04-01,Email Campaigns,2397.78,5692,451,33,7,6,5896.62
CAMP-00267,Events & Webinars Campaign 2023-04-01,2023-04-01,Events & Webinars,2565.25,83087,6503,856,211,188,457824.35
CAMP-00268,Partner Referrals Campaign 2023-04-01,2023-04-01,Partner Referrals,2831.12,9332,301,48,13,12,14222.17
CAMP-00269,LinkedIn Ads Campaign 2023-04-01,2023-04-01,LinkedIn Ads,2339.76,84808,5247,295,35,28,92844.58
CAMP-00270,SEO Content Campaign 2023-04-02,2023-04-02,SEO Content,333.47,79168,3965,600,100,67,254840.9
CAMP-00271,LinkedIn Ads Campaign 2023-04-02,2023-04-02,LinkedIn Ads,2774.72,94085,2353,371,136,125,313339.63
CAMP-00272,Email Campaigns Campaign 2023-04-02,2023-04-02,Email Campaigns,582.89,35455,875,118,12,8,20384.17
CAMP-00273,LinkedIn Ads Campaign 2023-04-03,2023-04-03,LinkedIn Ads,2547.44,74908,1992,230,43,41,157993.68
CAMP-00274,Partner Referrals Campaign 2023-04-03,2023-04-03,Partner Referrals,2890.78,59493,3150,574,120,111,357829.98
CAMP-00275,SEO Content Campaign 2023-04-03,2023-04-03,SEO Content,1011.58,83989,4632,753,85,70,240602.7
CAMP-00276,Google Ads Campaign 2023-04-03,2023-04-03,Google Ads,1418.85,11220,353,51,15,12,47336.55
CAMP-00277,Events & Webinars Campaign 2023-04-04,2023-04-04,Events & Webinars,999.13,65972,4141,426,146,122,211757.85
CAMP-00278,Google Ads Campaign 2023-04-04,2023-04-04,Google Ads,559.37,18648,1224,99,11,8,21980.31
CAMP-00279,LinkedIn Ads Campaign 2023-04-05,2023-04-05,LinkedIn Ads,799.4,40704,2334,417,131,117,132477.65
CAMP-00280,Email Campaigns Campaign 2023-04-05,2023-04-05,Email Campaigns,738.85,53277,3625,582,225,135,213200.16
CAMP-00281,Partner Referrals Campaign 2023-04-05,2023-04-05,Partner Referrals,1725.2,65426,3904,463,74,52,107112.34
CAMP-00282,Events & Webinars Campaign 2023-04-06,2023-04-06,Events & Webinars,896.17,36414,2896,407,115,82,326823.2
CAMP-00283,Email Campaigns Campaign 2023-04-06,2023-04-06,Email Campaigns,2663.73,95883,2341,142,56,53,94541.24
CAMP-00284,Partner Referrals Campaign 2023-04-06,2023-04-06,Partner Referrals,2506.82,66416,3348,631,94,84,128220.57
CAMP-00285,Google Ads Campaign 2023-04-06,2023-04-06,Google Ads,777.5,13832,942,55,14,13,32634.38
CAMP-00286,SEO Content Campaign 2023-04-07,2023-04-07,SEO Content,2187.32,51756,1368,188,54,36,111351.69
CAMP-00287,Google Ads Campaign 2023-04-07,2023-04-07,Google Ads,2997.72,98176,4012,648,78,71,169168.14
CAMP-00288,Partner Referrals Campaign 2023-04-07,2023-04-07,Partner Referrals,2922.39,13555,393,21,6,4,10213.27
CAMP-00289,Email Campaigns Campaign 2023-04-07,2023-04-07,Email Campaigns,2205.39,94088,5443,663,222,206,525387.68
CAMP-00290,SEO Content Campaign 2023-04-08,2023-04-08,SEO Content,2818.83,22475,708,78,18,15,12686.6
CAMP-00291,LinkedIn Ads Campaign 2023-04-08,2023-04-08,LinkedIn Ads,493.29,98853,3331,499,90,70,67699.26
CAMP-00292,LinkedIn Ads Campaign 2023-04-09,2023-04-09,LinkedIn Ads,2864.12,85669,2185,293,90,87,196457.27
CAMP-00293,Partner Referrals Campaign 2023-04-09,2023-04-09,Partner Referrals,918.71,90205,5080,903,241,170,229583.03
CAMP-00294,Events & Webinars Campaign 2023-04-10,2023-04-10,Events & Webinars,2980.35,65069,3833,718,93,92,150343.49
CAMP-00295,Email Campaigns Campaign 2023-04-10,2023-04-10,Email Campaigns,2914.98,56342,1245,164,22,20,48119.79
CAMP-00296,Google Ads Campaign 2023-04-10,2023-04-10,Google Ads,2962.27,98614,4936,586,94,63,203079.24
CAMP-00297,Partner Referrals Campaign 2023-04-10,2023-04-10,Partner Referrals,2384.74,32596,1995,211,81,57,173380.8
CAMP-00298,Partner Referrals Campaign 2023-04-11,2023-04-11,Partner Referrals,3360.55,58103,2809,232,61,60,225764.75
CAMP-00299,LinkedIn Ads Campaign 2023-04-11,2023-04-11,LinkedIn Ads,3158.15,53974,3823,610,87,54,105093.33
CAMP-00300,Google Ads Campaign 2023-04-11,2023-04-11,Google Ads,1509.16,35730,1954,353,101,87,239560.05
CAMP-00301,Email Campaigns Campaign 2023-04-11,2023-04-11,Email Campaigns,1978.49,76263,4576,358,51,44,187423.72
CAMP-00302,Events & Webinars Campaign 2023-04-12,2023-04-12,Events & Webinars,1754.25,97067,7495,1038,137,98,380261.87
CAMP-00303,Partner Referrals Campaign 2023-04-12,2023-04-12,Partner Referrals,450.64,97048,7247,1128,310,277,578061.4
CAMP-00304,LinkedIn Ads Campaign 2023-04-12,2023-04-12,LinkedIn Ads,1249.11,97430,4105,323,121,73,207278.4
CAMP-00305,Partner Referrals Campaign 2023-04-13,2023-04-13,Partner Referrals,2649.99,58286,1998,287,66,58,74472.34
CAMP-00306,LinkedIn Ads Campaign 2023-04-13,2023-04-13,LinkedIn Ads,1546.28,94161,2631,315,94,74,250674.29
CAMP-00307,Google Ads Campaign 2023-04-13,2023-04-13,Google Ads,1012.31,65237,1410,273,49,31,105362.99
CAMP-00308,LinkedIn Ads Campaign 2023-04-14,2023-04-14,LinkedIn Ads,2907.93,82700,4891,612,183,127,177782.62
CAMP-00309,Email Campaigns Campaign 2023-04-14,2023-04-14,Email Campaigns,1194.32,64873,3306,412,119,101,396115.34
CAMP-00310,Partner Referrals Campaign 2023-04-15,2023-04-15,Partner Referrals,3199.68,58159,2863,493,73,60,170873.26
CAMP-00311,Events & Webinars Campaign 2023-04-15,2023-04-15,Events & Webinars,2600.69,99935,7429,1423,482,415,713380.24
CAMP-00312,SEO Content Campaign 2023-04-15,2023-04-15,SEO Content,3333.68,44863,1594,89,30,23,71698.61
CAMP-00313,Google Ads Campaign 2023-04-15,2023-04-15,Google Ads,3377.09,38079,1631,272,68,46,163178.61
CAMP-00314,LinkedIn Ads Campaign 2023-04-16,2023-04-16,LinkedIn Ads,1543.99,86804,4555,527,201,135,358968.58
CAMP-00315,Events & Webinars Campaign 2023-04-16,2023-04-16,Events & Webinars,1058.47,37956,2491,360,129,86,133971.75
CAMP-00316,Google Ads Campaign 2023-04-16,2023-04-16,Google Ads,940.91,77426,4491,882,314,209,724761.43
CAMP-00317,Google Ads Campaign 2023-04-17,2023-04-17,Google Ads,3386.03,97380,4192,264,61,40,159729.44
CAMP-00318,Email Campaigns Campaign 2023-04-17,2023-04-17,Email Campaigns,3073.68,49970,3578,404,140,97,304939.75
CAMP-00319,Events & Webinars Campaign 2023-04-17,2023-04-17,Events & Webinars,2365.11,35201,1628,228,63,39,162153.64
CAMP-00320,SEO Content Campaign 2023-04-18,2023-04-18,SEO Content,1029.32,25137,706,113,31,19,34175.3
CAMP-00321,LinkedIn Ads Campaign 2023-04-18,2023-04-18,LinkedIn Ads,2437.91,52950,2252,290,46,30,120613.65
CAMP-00322,SEO Content Campaign 2023-04-19,2023-04-19,SEO Content,1897.59,94731,6866,640,210,206,411931.95
CAMP-00323,LinkedIn Ads Campaign 2023-04-19,2023-04-19,LinkedIn Ads,2629.41,33635,1752,269,82,77,88012.22
CAMP-00324,Events & Webinars Campaign 2023-04-19,2023-04-19,Events & Webinars,1765.57,30781,1040,157,17,10,34047.53
CAMP-00325,Google Ads Campaign 2023-04-19,2023-04-19,Google Ads,3154.01,58027,4016,799,144,130,198837.22
CAMP-00326,LinkedIn Ads Campaign 2023-04-20,2023-04-20,LinkedIn Ads,1839.97,99092,3035,194,62,49,75895.68
CAMP-00327,Google Ads Campaign 2023-04-20,2023-04-20,Google Ads,3299.79,11390,541,104,24,17,60983.84
CAMP-00328,Partner Referrals Campaign 2023-04-20,2023-04-20,Partner Referrals,620.21,82625,3248,479,117,78,223586.91
CAMP-00329,SEO Content Campaign 2023-04-20,2023-04-20,SEO Content,1971.56,96303,4712,668,170,151,517825.24
CAMP-00330,LinkedIn Ads Campaign 2023-04-21,2023-04-21,LinkedIn Ads,2481.33,30539,1204,136,18,15,18376.21
CAMP-00331,Email Campaigns Campaign 2023-04-21,2023-04-21,Email Campaigns,563.58,23195,686,120,37,35,98455.08
CAMP-00332,Events & Webinars Campaign 2023-04-21,2023-04-21,Events & Webinars,3404.04,18244,527,48,18,12,24856.38
CAMP-00333,Partner Referrals Campaign 2023-04-21,2023-04-21,Partner Referrals,868.25,43122,1014,104,22,13,38752.71
CAMP-00334,Partner Referrals Campaign 2023-04-22,2023-04-22,Partner Referrals,1800.96,63903,2880,448,130,91,267491.54
CAMP-00335,SEO Content Campaign 2023-04-22,2023-04-22,SEO Content,402.57,59328,2409,185,43,40,158412.04
CAMP-00336,Email Campaigns Campaign 2023-04-22,2023-04-22,Email Campaigns,568.18,97187,6775,852,179,174,478593.13
CAMP-00337,LinkedIn Ads Campaign 2023-04-22,2023-04-22,LinkedIn Ads,1767.74,10640,239,15,2,1,1095.03
CAMP-00338,Email Campaigns Campaign 2023-04-23,2023-04-23,Email Campaigns,2226.12,54291,4209,399,134,95,160704.14
CAMP-00339,Google Ads Campaign 2023-04-23,2023-04-23,Google Ads,882.04,64838,2946,243,92,85,82272.64
CAMP-00340,Partner Referrals Campaign 2023-04-23,2023-04-23,Partner Referrals,976.87,79401,4923,397,72,68,272634.37
CAMP-00341,SEO Content Campaign 2023-04-23,2023-04-23,SEO Content,1687.65,14141,884,158,19,17,15250.06
CAMP-00342,Partner Referrals Campaign 2023-04-24,2023-04-24,Partner Referrals,2292.38,15384,713,50,5,4,8715.94
CAMP-00343,LinkedIn Ads Campaign 2023-04-24,2023-04-24,LinkedIn Ads,3190.07,38845,3042,400,131,119,511445.97
CAMP-00344,Events & Webinars Campaign 2023-04-24,2023-04-24,Events & Webinars,2445.18,48420,1251,109,11,8,20193.43
CAMP-00345,Email Campaigns Campaign 2023-04-24,2023-04-24,Email Campaigns,995.11,47325,3503,595,90,65,274215.28
CAMP-00346,SEO Content Campaign 2023-04-25,2023-04-25,SEO Content,2082.32,30985,1031,85,19,16,50719.15
CAMP-00347,Partner Referrals Campaign 2023-04-25,2023-04-25,Partner Referrals,1500.89,47007,2885,253,63,61,253281.71
CAMP-00348,LinkedIn Ads Campaign 2023-04-25,2023-04-25,LinkedIn Ads,1899.83,28494,1667,244,79,55,198371.34
CAMP-00349,Email Campaigns Campaign 2023-04-25,2023-04-25,Email Campaigns,2729.29,79818,6323,732,88,53,147466.06
CAMP-00350,Email Campaigns Campaign 2023-04-26,2023-04-26,Email Campaigns,1485.3,62331,4904,713,126,125,140144.56
CAMP-00351,Events & Webinars Campaign 2023-04-26,2023-04-26,Events & Webinars,2011.56,32574,1632,261,73,53,154224.49
CAMP-00352,SEO Content Campaign 2023-04-26,2023-04-26,SEO Content,457.06,79121,2352,138,29,25,102419.46
CAMP-00353,Events & Webinars Campaign 2023-04-27,2023-04-27,Events & Webinars,1612.24,63747,4822,958,378,297,1080007.39
CAMP-00354,Google Ads Campaign 2023-04-27,2023-04-27,Google Ads,2601.12,78057,3163,632,69,52,201683.11
CAMP-00355,SEO Content Campaign 2023-04-27,2023-04-27,SEO Content,831.78,8661,236,38,12,9,38765.42
CAMP-00356,Partner Referrals Campaign 2023-04-28,2023-04-28,Partner Referrals,1341.1,97769,7694,1439,362,252,698468.19
CAMP-00357,LinkedIn Ads Campaign 2023-04-28,2023-04-28,LinkedIn Ads,774.31,36460,2383,449,57,52,100196.91
CAMP-00358,Email Campaigns Campaign 2023-04-28,2023-04-28,Email Campaigns,3137.72,33424,2194,214,79,47,164486.74
CAMP-00359,Email Campaigns Campaign 2023-04-29,2023-04-29,Email Campaigns,2586.69,27719,1692,301,53,42,111248.73
CAMP-00360,Events & Webinars Campaign 2023-04-29,2023-04-29,Events & Webinars,2589.98,48064,2584,323,116,113,357255.16
CAMP-00361,Google Ads Campaign 2023-04-30,2023-04-30,Google Ads,1043.67,65411,4248,836,108,96,123516.25
CAMP-00362,Events & Webinars Campaign 2023-04-30,2023-04-30,Events & Webinars,1888.38,47066,1384,193,47,43,58085.48
CAMP-00363,Email Campaigns Campaign 2023-04-30,2023-04-30,Email Campaigns,2187.03,39385,873,98,31,21,67599.49
CAMP-00364,LinkedIn Ads Campaign 2023-04-30,2023-04-30,LinkedIn Ads,3348.84,44337,1304,71,14,9,11708.87
CAMP-00365,Google Ads Campaign 2023-05-01,2023-05-01,Google Ads,1347.94,47929,1314,95,10,9,7305.2
CAMP-00366,SEO Content Campaign 2023-05-01,2023-05-01,SEO Content,2779.13,35484,2710,303,103,80,332546.08
CAMP-00367,Email Campaigns Campaign 2023-05-02,2023-05-02,Email Campaigns,2177.52,77936,4311,705,177,139,624503.98
CAMP-00368,Events & Webinars Campaign 2023-05-02,2023-05-02,Events & Webinars,2698.48,79636,4094,514,91,87,243954.37
CAMP-00369,SEO Content Campaign 2023-05-02,2023-05-02,SEO Content,2349.73,64607,4290,381,139,86,226809.89
CAMP-00370,SEO Content Campaign 2023-05-03,2023-05-03,SEO Content,640.12,57326,1842,287,108,68,101620.44
CAMP-00371,LinkedIn Ads Campaign 2023-05-03,2023-05-03,LinkedIn Ads,859.37,23615,1537,79,22,15,66659.35
CAMP-00372,Google Ads Campaign 2023-05-03,2023-05-03,Google Ads,3191.98,48596,2200,348,39,37,90840.25
CAMP-00373,Partner Referrals Campaign 2023-05-04,2023-05-04,Partner Referrals,1216.86,35649,2183,162,48,31,130086.98
CAMP-00374,Email Campaigns Campaign 2023-05-04,2023-05-04,Email Campaigns,3266.05,19957,968,190,48,39,93575.95
CAMP-00375,LinkedIn Ads Campaign 2023-05-05,2023-05-05,LinkedIn Ads,580.86,50551,3454,591,148,126,445387.73
CAMP-00376,Email Campaigns Campaign 2023-05-05,2023-05-05,Email Campaigns,456.98,43270,1776,162,61,60,108463.2
CAMP-00377,Partner Referrals Campaign 2023-05-05,2023-05-05,Partner Referrals,3271.64,30739,1227,166,58,56,140495.79
CAMP-00378,Google Ads Campaign 2023-05-06,2023-05-06,Google Ads,1961.16,12857,865,75,17,12,37324.19
CAMP-00379,Partner Referrals Campaign 2023-05-06,2023-05-06,Partner Referrals,2461.6,16073,762,97,31,30,124945.58
CAMP-00380,LinkedIn Ads Campaign 2023-05-06,2023-05-06,LinkedIn Ads,1360.93,85579,6120,807,298,222,783231.53
CAMP-00381,LinkedIn Ads Campaign 2023-05-07,2023-05-07,LinkedIn Ads,3103.13,75615,4301,859,147,112,152672.47
CAMP-00382,Partner Referrals Campaign 2023-05-07,2023-05-07,Partner Referrals,341.73,74196,2554,279,52,46,165409.36
CAMP-00383,Events & Webinars Campaign 2023-05-08,2023-05-08,Events & Webinars,1647.22,7956,307,54,16,10,20327.44
CAMP-00384,SEO Content Campaign 2023-05-08,2023-05-08,SEO Content,865.62,69728,3318,650,202,201,623825.24
CAMP-00385,Events & Webinars Campaign 2023-05-09,2023-05-09,Events & Webinars,2800.48,79705,6262,846,207,165,307463.77
CAMP-00386,Email Campaigns Campaign 2023-05-09,2023-05-09,Email Campaigns,2615.69,22579,982,139,43,39,170480.05
CAMP-00387,Partner Referrals Campaign 2023-05-10,2023-05-10,Partner Referrals,451.16,11532,622,53,14,13,18074.82
CAMP-00388,Events & Webinars Campaign 2023-05-10,2023-05-10,Events & Webinars,405.75,77980,4420,660,198,170,547989.55
CAMP-00389,LinkedIn Ads Campaign 2023-05-10,2023-05-10,LinkedIn Ads,1037.29,70681,3726,590,80,75,323876.4
CAMP-00390,Google Ads Campaign 2023-05-10,2023-05-10,Google Ads,2135.21,22051,1486,282,107,65,121809.3
CAMP-00391,SEO Content Campaign 2023-05-11,2023-05-11,SEO Content,1200.74,45710,1377,97,22,19,72444.02
CAMP-00392,Email Campaigns Campaign 2023-05-11,2023-05-11,Email Campaigns,1239.42,56250,1493,80,26,18,38294.75
CAMP-00393,Google Ads Campaign 2023-05-11,2023-05-11,Google Ads,2656.93,84403,2231,376,42,41,137390.57
CAMP-00394,Partner Referrals Campaign 2023-05-12,2023-05-12,Partner Referrals,3158.44,38884,2846,174,39,27,110006.15
CAMP-00395,SEO Content Campaign 2023-05-12,2023-05-12,SEO Content,1075.01,77618,5115,418,136,119,418398.07
CAMP-00396,Google Ads Campaign 2023-05-13,2023-05-13,Google Ads,318.77,95020,3121,492,59,36,155692.8
CAMP-00397,Events & Webinars Campaign 2023-05-13,2023-05-13,Events & Webinars,766.07,83885,5682,1039,158,153,366710.66
CAMP-00398,Email Campaigns Campaign 2023-05-13,2023-05-13,Email Campaigns,2954.93,19735,1148,185,22,18,19338.18
CAMP-00399,LinkedIn Ads Campaign 2023-05-13,2023-05-13,LinkedIn Ads,1329.63,70304,3373,332,116,73,248688.23
CAMP-00400,Google Ads Campaign 2023-05-14,2023-05-14,Google Ads,898.66,98378,6200,733,209,172,378964.85
CAMP-00401,SEO Content Campaign 2023-05-14,2023-05-14,SEO Content,2873.68,18725,972,190,55,46,65012.79
CAMP-00402,LinkedIn Ads Campaign 2023-05-14,2023-05-14,LinkedIn Ads,1967.31,14369,1014,159,49,45,57038.13
CAMP-00403,Partner Referrals Campaign 2023-05-14,2023-05-14,Partner Referrals,2567.83,51986,2459,285,75,71,212558.32
CAMP-00404,LinkedIn Ads Campaign 2023-05-15,2023-05-15,LinkedIn Ads,1216.4,26889,2043,338,67,41,91643.19
CAMP-00405,Events & Webinars Campaign 2023-05-15,2023-05-15,Events & Webinars,2898.0,93206,4871,704,142,99,346425.53
CAMP-00406,Email Campaigns Campaign 2023-05-15,2023-05-15,Email Campaigns,3466.96,34691,1925,146,26,19,42342.24
CAMP-00407,Email Campaigns Campaign 2023-05-16,2023-05-16,Email Campaigns,378.67,11258,500,49,10,9,33066.98
CAMP-00408,LinkedIn Ads Campaign 2023-05-16,2023-05-16,LinkedIn Ads,2350.5,86616,2220,404,160,144,234734.2
CAMP-00409,SEO Content Campaign 2023-05-16,2023-05-16,SEO Content,443.05,81761,2045,156,47,37,98045.9
CAMP-00410,Events & Webinars Campaign 2023-05-16,2023-05-16,Events & Webinars,2820.84,32334,829,82,15,12,42354.96
CAMP-00411,LinkedIn Ads Campaign 2023-05-17,2023-05-17,LinkedIn Ads,2836.61,28891,981,120,15,9,38593.39
